"Department=[Amazon.com]","Search Term=[cooler]","Enter ASINs or Products=[igloo]","Reporting Range=[Weekly]","Viewing=[6/20/21 - 6/26/21]"
"Department","Search Term","Search Frequency Rank","#1 Clicked ASIN","#1 Product Title","#1 Click Share","#1 Conversion Share","#2 Clicked ASIN","#2 Product Title","#2 Click Share","#2 Conversion Share","#3 Clicked ASIN","#3 Product Title","#3 Click Share","#3 Conversion Share"
"Amazon.com","igloo cooler replacement parts","26,777","B002YMHGBI","Igloo Parts Kit for Ice Chests, White, 8.5 x 2 x 9","13.53%","13.34%","B094QSGWQ3","Cooler Hinge and Latch Set, High Strength Cooler Latch Replacement Parts.","9.47%","8.32%","B008EWTAMK","Igloo Cooler Plastic Hinges for Ice Chests (Set of 3)","6.39%","8.67%"
"Amazon.com","camping cooler","30,858","B00AU6GB2K","Coleman Xtreme 5 Cooler | 70 Quart Day Cooler | Hard Cooler Keeps Ice Up to 5 Days, Black","12.43%","6.38%","B0009PURKE","Coleman Cooler | Steel-Belted Cooler Keeps Ice Up to 4 Days | 54-Quart Cooler for Camping, Barbecues, Tailgating & Outdoor Activities","7.57%","14.89%","B08B6GWCLJ","Igloo BMX 25 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 11.29 Pounds - Green and Orange","7.57%","6.38%"
"Amazon.com","12 volt cooler","37,268","B007ZYH4BM","Igloo 28 Quart Iceless Thermoelectric 12 Volt Portable Ice Chest Beverage Cooler, Silver","16.48%","14.29%","B0001MQ7E0","Koolatron Kool Kaddy P75 Thermoelectric Iceless 12V Cooler Warmer, 34L / 36 Quart Capacity, For Camping, Travel, Truck, SUV, Car, Boat, RV, Trailer, Tailgating, Made in North America","10.19%","8.16%","B08J8D1XCC","Mobicool MT35W Thermoelectric Cooler - 34l Capacity, Holds 48 cans","5.33%","8.16%"
"Amazon.com","drink cooler","37,720","B000FDXEN2","Igloo 5 Gallon Portable Sports Cooler Water Beverage Dispenser with Flat Seat Lid, Bright Orange","10.57%","10.00%","B093TLPK6J","Reduce Can Cooler – 4-in-1 Stainless Steel Can Holder and Beer Bottle Holder, 4 Hours Cold – The Drink Cooler For 12 oz Slim Cans, Regular Cans, Bottles and Mixed Drinks – Nightfall, Powdercoat","7.78%","5.00%","B07FJ6J24R","HyperChiller Maxi-Matic Patented Instant Coffee/Beverage Cooler, Ready in One Minute, Reusable for Iced Tea, Wine, Spirits, Alcohol, Juice, 12.5 Oz, Black","7.64%","30.00%"
"Amazon.com","ice cooler","38,008","B08B6GWCLJ","Igloo BMX 25 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 11.29 Pounds - Green and Orange","10.78%","2.13%","B000W4RV6K","Coleman FlipLid Cooler, 5 Quart , Red","10.66%","12.77%","B08W3RKRKV","Igloo Polar Cooler Family","8.23%","2.13%"
"Amazon.com","plug in cooler","40,773","B007ZYH4BM","Igloo 28 Quart Iceless Thermoelectric 12 Volt Portable Ice Chest Beverage Cooler, Silver","13.78%","24.32%","B07R6QXFMZ","SUPER DEAL Pro 28 Qt Portable Ice Cooler and Warmer Electric Ice Chest Mini Thermoelectric Dual Cooling Warming Plug in Car Refrigerator for Camping, Fishing, Work Beach Picnic","11.12%","5.41%","B0001MQ7E0","Koolatron Kool Kaddy P75 Thermoelectric Iceless 12V Cooler Warmer, 34L / 36 Quart Capacity, For Camping, Travel, Truck, SUV, Car, Boat, RV, Trailer, Tailgating, Made in North America","7.28%","0.00%"
"Amazon.com","cooler on wheels with handle","50,605","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","9.16%","8.33%","B08L9TZZQL","Arctic Zone Titan Deep Freeze 9 Can Zipperless HardBody Cooler, Process Blue (5-99090-30-0E)","7.85%","6.25%","B006HFB5S8","Coleman 42-Can Soft Cooler with Removable Liner & Wheels","7.07%","18.75%"
"Amazon.com","personal cooler","53,028","B000W4RV6K","Coleman FlipLid Cooler, 5 Quart , Red","36.57%","33.93%","B000695WL2","Igloo Red/White, Playmate Pal 7 Quart Personal Sized Cooler, 11.75 x 8.25 x 12-Inch, 7 Qt","11.53%","7.14%","B08SGFJ2PL","Ontel Arctic Air Pure Chill Evaporative Ultra Portable Personal Air Cooler with 4-Speed Air Vent","6.22%","12.50%"
"Amazon.com","12v cooler","53,907","B007ZYH4BM","Igloo 28 Quart Iceless Thermoelectric 12 Volt Portable Ice Chest Beverage Cooler, Silver","19.23%","18.75%","B0001MQ7E0","Koolatron Kool Kaddy P75 Thermoelectric Iceless 12V Cooler Warmer, 34L / 36 Quart Capacity, For Camping, Travel, Truck, SUV, Car, Boat, RV, Trailer, Tailgating, Made in North America","7.29%","0.00%","B08J8D1XCC","Mobicool MT35W Thermoelectric Cooler - 34l Capacity, Holds 48 cans","5.44%","3.12%"
"Amazon.com","best rolling cooler","56,270","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","11.40%","0.00%","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","9.38%","10.00%","B006HFB5S8","Coleman 42-Can Soft Cooler with Removable Liner & Wheels","7.54%","0.00%"
"Amazon.com","insulated cooler","57,692","B07QTWVMMF","Lifewit Collapsible Cooler Bag Insulated 24L ( 40-Can ), Large Leakproof Soft Sided Portable Cooler Bag for Outdoor Travel Beach Picnic Camping BBQ Party, Grey","11.11%","10.00%","B07G9QSYQK","Igloo BMX 25 Quart Cooler with Cool Riser Technology, White","9.44%","5.00%","B08RJ45THJ","Plano Frost Cooler 21-Quart Capacity | Heavy-Duty Insulated Cooler Keeps Ice Up to 5 Days | for Tailgating, Camping and Outdoor Activities","7.78%","2.50%"
"Amazon.com","playmate cooler","68,368","B003LZKRVI","Igloo The Boss Playmate Cooler, Black/Grey, 14 Qt","21.90%","33.80%","B083SRTGKF","Igloo Retro Playmate Mini Cooler (4 Quart/Jade/White) 00048535","14.33%","9.86%","B000BO5VH2","Igloo Playmate Elite Cooler Red/White, 16 Qt","11.01%","11.27%"
"Amazon.com","cooler box","71,305","B000W4RV6K","Coleman FlipLid Cooler, 5 Quart , Red","25.44%","18.18%","B00GZQ80BE","Coleman Cooler| 16-Quart Portable Cooler |EZ-Clean Excursion Cooler Ideal for Picnics and Barbecues","9.21%","13.64%","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","7.89%","4.55%"
"Amazon.com","cooler igloo","77,545","B07G9QSYQK","Igloo BMX 25 Quart Cooler with Cool Riser Technology, White","23.86%","28.00%","B08W3RKRKV","Igloo Polar Cooler Family","12.12%","8.00%","B000695WL2","Igloo Red/White, Playmate Pal 7 Quart Personal Sized Cooler, 11.75 x 8.25 x 12-Inch, 7 Qt","6.25%","12.00%"
"Amazon.com","igloo cooler bag","88,271","B08JLFTCKN","Igloo Repreve 14 Can Portable Insulated Recycled Outdoor Lake Work Food Drink Soft Sided Cooler Lunch Pail Bag with Strap, Cherry","12.44%","4.00%","B082XMGVML","Igloo 00064574 Coast Cooler 36 Seadrift White, Gray","10.88%","16.00%","B082XMKVM2","Igloo 00064580 Switch Backpack Seadrift White, Gray","10.10%","8.00%"
"Amazon.com","retro cooler","88,816","B083P48GP6","Igloo Special Edition 25 Quart Retro Full Sized Picnic Basket Hard Side Insulated Cooler with Molded in Side Handles, Multicolor","41.12%","41.18%","B08JL95MYN","Igloo 90s Retro Collection Portable Square Neon Lunch Box Soft Side Cooler with Carry Handle and Adjustable Strap, Multicolored","9.16%","23.53%","B0009PURKE","Coleman Cooler | Steel-Belted Cooler Keeps Ice Up to 4 Days | 54-Quart Cooler for Camping, Barbecues, Tailgating & Outdoor Activities","7.48%","5.88%"
"Amazon.com","water cooler 5 gallon","95,195","B00363RW4A","Coleman 5 Gallon Beverage Cooler","12.60%","11.11%","B000FDXEN2","Igloo 5 Gallon Portable Sports Cooler Water Beverage Dispenser with Flat Seat Lid, Bright Orange","11.80%","4.44%","B01AKTFK6Y","Avalon Bottom Loading Water Cooler Water Dispenser with BioGuard- 3 Temperature Settings - Hot, Cold & Room Water, Durable Stainless Steel Construction, Anti-Microbial Coating- UL/Energy Star Approved","10.99%","17.78%"
"Amazon.com","cooler with wheels and handle","96,666","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","14.29%","35.14%","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","8.02%","8.11%","B006HFB5S8","Coleman 42-Can Soft Cooler with Removable Liner & Wheels","7.77%","8.11%"
"Amazon.com","5 gallon water cooler","96,779","B00363RW4A","Coleman 5 Gallon Beverage Cooler","26.49%","29.31%","B000FDXEN2","Igloo 5 Gallon Portable Sports Cooler Water Beverage Dispenser with Flat Seat Lid, Bright Orange","15.86%","15.52%","B00363X0X2","Coleman 5-Gallon Beverage Cooler, Blue","14.05%","22.41%"
"Amazon.com","marine cooler","97,085","B006H0L5TM","Igloo 54 Qt Marine Ultra Cooler , White","20.98%","27.78%","B08W3RKRKV","Igloo Polar Cooler Family","13.17%","5.56%","B01NAM1TNA","Igloo 25 Quart Marine Contour, White","10.71%","11.11%"
"Amazon.com","magellan cooler","99,118","B08B6ZDFL4","Igloo BMX 52 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 16.34 Pounds - Sandstone and Red","29.25%","100.00%","B07R1CY27J","Arctic Zone Titan Deep Freeze 20Q Premium Ice Chest Roto Cooler with Microban Protection, Blue","10.38%","0.00%","B089YHTWPQ","REYLEO Ice Chest, Portable Rotomolded Arctic Cooler Keeps Ice Up to 3 Days, Bear-Resistant 52-Quart Cooler (Built-in Bottle Opener, Cup Holder, Fish Ruler) for Camping, BBQs, Tailgating, Fishing","9.91%","0.00%"
"Amazon.com","ice cooler with wheels","99,287","B08PL58LS2","Coleman Ice Chest | Coleman 316 Series Hard Coolers","16.46%","23.08%","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","15.85%","23.08%","B0132VOWIY","Coleman 100 Quart XTREME 5 Day Cooler with Wheels and Handle, Extra ThermoZone Insulated that Holds Cold Longer for Wine and Water Drinks, Ideal for Party Grocery and Camping, CFCs HFCs and HCFCs FREE","9.15%","15.38%"
"Amazon.com","best ice chest cooler","101,265","B08W3RKRKV","Igloo Polar Cooler Family","16.23%","0.00%","B07G9QSYQK","Igloo BMX 25 Quart Cooler with Cool Riser Technology, White","11.32%","22.22%","B0000DH4LT","Coleman Performance Cooler, 48-Quart - Blue","7.92%","11.11%"
"Amazon.com","cooler ice pack","105,245","B0773FVRZY","Cooler Shock Reusable Ice Packs (Set of 4) - Long Lasting Cold Freezer Packs for Large Coolers & Lunch Bags - Compress for Knee Injuries, Back Pain Relief, Post-Surgery Accessories","16.67%","18.33%","B08G2TY698","Igloo Maxcold Ice Block","13.38%","12.50%","B07YX8SBJK","Amazon Basics Reusable Hard Sided Rectangular Ice Pack, 6.5 X 4.3 X 1.2, Blue, Pack of 4","11.27%","14.17%"
"Amazon.com","boat cooler","110,182","B07G9QSYQK","Igloo BMX 25 Quart Cooler with Cool Riser Technology, White","14.48%","17.65%","B0088AYDYS","Igloo 36 Quart Marine Ultra Cooler, White","12.07%","11.76%","B08W3RKRKV","Igloo Polar Cooler Family","10.00%","0.00%"
"Amazon.com","thermoelectric cooler","113,990","B007ZYH4BM","Igloo 28 Quart Iceless Thermoelectric 12 Volt Portable Ice Chest Beverage Cooler, Silver","20.29%","37.50%","B009JPBRYU","Coleman PowerChill Hot/Cold Portable Thermoelectric Cooler, 40 Quart , Gray","12.75%","12.50%","B07YV3JQSL","ESUMIC DC 12V DIY Thermoelectric Peltier Refrigeration Cooling System Kit Semiconductor Cooler Conduction Module + Radiator + Fan + TEC1-12706","10.43%","0.00%"
"Amazon.com","hard sided cooler","120,695","B07H49BT3H","Arctic Zone Titan Deep Freeze 30 Can Zipperless HardBody Cooler, Moss (1718IL918763)","13.36%","14.29%","B077Y84VR9","Igloo BMX 25 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 11.29 Pounds - Carbonite Gray and Blue","11.98%","0.00%","B08X978KZH","RTIC Hard Cooler, Ice Chest with Heavy Duty Rubber Latches, 3 Inch Insulated Walls","6.45%","14.29%"
"Amazon.com","metal cooler","126,676","B0009PURKE","Coleman Cooler | Steel-Belted Cooler Keeps Ice Up to 4 Days | 54-Quart Cooler for Camping, Barbecues, Tailgating & Outdoor Activities","18.07%","50.00%","B007WXPZCQ","Igloo Stainless Steel 54 Quart Cooler","13.08%","50.00%","B0168CR11E","Corona CORIC-54 Stainless Steel Ice Chest Cooler - (54 Quarts/51L) 85 Can Capacity - Includes Bottle Opener, Ideal for camping, picnics, and more 51 Liters Silver, Model Number: CORIC54","11.84%","0.00%"
"Amazon.com","cooler accessories","129,978","B001N7FIVU","Coghlan's Inside Cooler Lid Light","18.15%","18.75%","B08MJ8TVFB","Cooler Net for Dry Storage + Organization | Compatible with Yeti, Coleman, Igloo, Pelican, Canyon, Grizzly, Lifetime Ice Chests | Strong Camping Accessory, Trimmable for Custom Fit | Boating Equipment","15.75%","31.25%","B08ZXKCBTS","Cooler Net for Dry Storage + Organization | Compatible with Yeti Tundra Haul, Yeti 45, RTIC 45, Coleman 54, Lifetime Ice Chests | Strong Camping Accessory, Trimmable for Custom Fit | Boating Equipment","12.33%","12.50%"
"Amazon.com","small hard cooler","130,232","B000W4RV6K","Coleman FlipLid Cooler, 5 Quart , Red","31.47%","61.11%","B08BB2GZ34","Igloo Tagalong 11 Quart Camping Outdoor Fishing Tailgate Insulated Ice Drink Bottle Cooler with Body Shoulder Strap, Green","12.06%","16.67%","B000695WL2","Igloo Red/White, Playmate Pal 7 Quart Personal Sized Cooler, 11.75 x 8.25 x 12-Inch, 7 Qt","10.00%","5.56%"
"Amazon.com","150 qt cooler","132,088","B08W3RKRKV","Igloo Polar Cooler Family","25.93%","10.34%","B00165UHI8","Coleman 3000001526 150Qt Marine Cooler, White","20.58%","51.72%","B01DDBJQR0","Coleman Xtreme 150 qt Cooler, Green Holds 223 Cans (150 qt, Green)","19.55%","31.03%"
"Amazon.com","igloo cooler backpack","135,366","B082XMKVM2","Igloo 00064580 Switch Backpack Seadrift White, Gray","24.86%","30.43%","B082XN5JJJ","Igloo 00064626 Gizmo Backpack Outdoorsman Navy","17.43%","13.04%","B07W8WSCNF","Igloo 00064624 Gizmo Backpack Outdoorsman Black","11.14%","8.70%"
"Amazon.com","big cooler","135,989","B08W3RKRKV","Igloo Polar Cooler Family","48.61%","45.45%","B00165UHI8","Coleman 3000001526 150Qt Marine Cooler, White","13.92%","27.27%","B00I15BDPW","Coleman Company 120-Quart Cooler, Blue","6.08%","0.00%"
"Amazon.com","roller cooler","139,467","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","17.99%","66.67%","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","9.62%","11.11%","B00XWAR3YQ","Igloo 52 Qt Marine Ultra Quantum Roller , White","8.37%","0.00%"
"Amazon.com","ice pack cooler","142,034","B08G2TY698","Igloo Maxcold Ice Block","16.85%","13.24%","B07TWTR3K8","TOURIT Ice Packs for Coolers Reusable Long Lasting Freezer Packs for Lunch Bags/Boxes, Cooler Backpack, Camping, Beach, Picnics, Fishing and More (Set of 4, Blue)","10.99%","10.29%","B078FR9CND","Cooler Shock Reusable Ice Packs (Set of 5) - Long Lasting Cold Freezer Packs for Coolers & Lunch Bags - Compress For Knee Injuries, Back Pain Relief, Post-Surgery Accessories","8.06%","5.88%"
"Amazon.com","plug in cooler for car","144,599","B007ZYH4BM","Igloo 28 Quart Iceless Thermoelectric 12 Volt Portable Ice Chest Beverage Cooler, Silver","21.40%","0.00%","B081Z4XDQL","AstroAI Electric Cooler 26 Quarts/ 24 Liter, 12V DC Portable Thermoelectric Car Cooler for Beverage, Beer, Wine, Seafood, Fruits, Home and Travel with 2 Ice Packs (Gray)","12.84%","11.11%","B07R6QXFMZ","SUPER DEAL Pro 28 Qt Portable Ice Cooler and Warmer Electric Ice Chest Mini Thermoelectric Dual Cooling Warming Plug in Car Refrigerator for Camping, Fishing, Work Beach Picnic","7.00%","0.00%"
"Amazon.com","large cooler with wheels and handle","160,690","B08W3RKRKV","Igloo Polar Cooler Family","23.96%","22.22%","B0132VOWIY","Coleman 100 Quart XTREME 5 Day Cooler with Wheels and Handle, Extra ThermoZone Insulated that Holds Cold Longer for Wine and Water Drinks, Ideal for Party Grocery and Camping, CFCs HFCs and HCFCs FREE","21.18%","11.11%","B004XUNDX4","Igloo 110 Qt Glide Pro Portable Large Ice Chest Wheeled Cooler, White","10.76%","27.78%"
"Amazon.com","20 qt cooler","164,757","B07G9QSYQK","Igloo BMX 25 Quart Cooler with Cool Riser Technology, White","27.98%","38.46%","B07VSM225X","Goplus 16 Quart Cooler, Portable Insulated Ice Chest, 4-Day Ice Retention, 24-Can Capacity Camping Cooler Ice Box for BBQs, Tailgating and Outdoor Activities (Khaki)","17.43%","30.77%","B0784FHMCT","Giantex 20 Quart Portable Cooler Ice Chest Outdoor Insulated Heavy Duty Cooler with Carrying Handle Fishing Hunting Sports","7.34%","0.00%"
"Amazon.com","igloo bmx 52 quart cooler","166,129","B08B6ZDFL4","Igloo BMX 52 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 16.34 Pounds - Sandstone and Red","51.49%","62.79%","B077Y5W8YV","Igloo BMX 52 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 16.34 Pounds - Carbonite Gray and Blue","33.45%","32.56%","B07SV4TYWJ","Igloo BMX 52 Quart Cooler - Carbonite Gray/Carbonite Blue (Pack of 2)","4.03%","2.33%"
"Amazon.com","igloo marine cooler","171,033","B006MIXISA","Igloo Marine Ultra Cooler (White, 72-Quart)","31.87%","46.15%","B01NAM1TNA","Igloo 25 Quart Marine Contour, White","13.19%","7.69%","B07D9RRLNC","Igloo Marine Ultra 48 Quart","9.52%","0.00%"
"Amazon.com","igloo trailmate cooler","175,120","B078WH1S6H","Igloo Trailmate Journey 70 Qt Cooler, Canyon Brown/Riverbed Tan (00034298)","56.83%","33.33%","B083SRDN3J","Marine Chest Cooler,70.0 qt. Cap.","28.05%","0.00%","B071JPY74V","Igloo 34231 Trailmate Marine Wheeled Cooler, 70 Quart, White/Black/White/Chrome","8.72%","33.33%"
"Amazon.com","portable cooler with wheels","175,713","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","15.31%","16.67%","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","14.83%","0.00%","B07H43SHHR","Arctic Zone Titan Deep Freeze 60 Can Rolling Cooler with All Terrain Cart, Moss, Titan 60 Can Rolling Cooler","11.96%","41.67%"
"Amazon.com","cooler small","176,077","B000W4RV6K","Coleman FlipLid Cooler, 5 Quart , Red","44.84%","41.18%","B07QGV6X3B","Leakproof Reusable Insulated Cooler Lunch Bag - Office Work Picnic Hiking Beach Lunch Box Organizer with Adjustable Shoulder Strap for Women,Men-Grey","10.31%","17.65%","B07G9QSYQK","Igloo BMX 25 Quart Cooler with Cool Riser Technology, White","7.17%","0.00%"
"Amazon.com","30 qt cooler","178,753","B07G9QSYQK","Igloo BMX 25 Quart Cooler with Cool Riser Technology, White","19.15%","55.56%","B008953C1M","Igloo Marine Ultra Coolers, White, 30 Qt","13.19%","22.22%","B07P6QD4PJ","EchoSmile Green 25 Quart Rotomolded Cooler, Keep Ice up to 5 Days, Fit 30 Cans, Heavy Duty Ice Chest(Built-in Bottle Openers, Fishing Rule, Cup Holders and Lockable Corners) for Camping, Fishing","10.64%","0.00%"
"Amazon.com","igloo water cooler","178,857","B000FDXEN2","Igloo 5 Gallon Portable Sports Cooler Water Beverage Dispenser with Flat Seat Lid, Bright Orange","27.41%","25.00%","B08WFYFHCN","Igloo Heavy-Duty Seat Top Water Dispenser","25.89%","25.00%","B00002ND4Y","Igloo 385-431 400 Series Coolers, 3 gal, Red/Yellow","8.12%","12.50%"
"Amazon.com","gatorade cooler","180,659","B000FDXEN2","Igloo 5 Gallon Portable Sports Cooler Water Beverage Dispenser with Flat Seat Lid, Bright Orange","34.67%","30.43%","B01G96KFZ8","Gatorade Half gallon Cooler","16.44%","21.74%","B007IBI5XI","Gatorade 49201-09 Cooler with Cup Dispenser, 5 gal Capacity, Orange, Standard","9.33%","17.39%"
"Amazon.com","igloo cooler with wheels and handle","181,196","B01EAJJDY0","Igloo Trailmate Journey 70 Qt Cooler , Charcoal/Acid Green/Chrome","18.95%","16.67%","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","12.10%","0.00%","B08RLVKB7H","Igloo MaxCold 90qt Wheeled Roller, ash Gray","11.69%","16.67%"
"Amazon.com","5 day cooler","181,684","B08RJ45THJ","Plano Frost Cooler 21-Quart Capacity | Heavy-Duty Insulated Cooler Keeps Ice Up to 5 Days | for Tailgating, Camping and Outdoor Activities","17.21%","12.50%","B07G9QSYQK","Igloo BMX 25 Quart Cooler with Cool Riser Technology, White","12.09%","12.50%","B077Y5W8YV","Igloo BMX 52 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 16.34 Pounds - Carbonite Gray and Blue","11.16%","0.00%"
"Amazon.com","igloo rolling cooler","182,560","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","21.70%","100.00%","B01EAJJDY0","Igloo Trailmate Journey 70 Qt Cooler , Charcoal/Acid Green/Chrome","19.81%","0.00%","B00XWAR3YQ","Igloo 52 Qt Marine Ultra Quantum Roller , White","10.85%","0.00%"
"Amazon.com","cooler light","191,405","B001N7FIVU","Coghlan's Inside Cooler Lid Light","48.15%","75.93%","B074T273SG","StarBright Cooler Light - A Waterproof, Rechargeable Light for Nighttime Illumination of Your Yeti, ORCA, RTIC, Igloo or Coleman - NO MOUNTING Required - Great for Tailgating, Fishing and Hunting","15.08%","9.26%","B07JKC5GJQ","Brightz CoolerBrightz LED Cooler Light Rope - Waterproof String Lights for Ice Chests - 5-Foot Resuseable Battery Powered Bright Colored Lights (Pink Light Rope with Bottle Battery)","12.17%","5.56%"
"Amazon.com","igloo cooler hinges replacement","200,567","B008EWTAMK","Igloo Cooler Plastic Hinges for Ice Chests (Set of 3)","31.68%","38.14%","B07L2KGTVN","NeverBreak Igloo Cooler Replacement Hinges | High Strength Hinges for Igloo Cooler | Set of 3 Cooler Hinges","9.92%","10.31%","B0741D69C1","Igloo Cooler Stainless Steel Hinges for Ice Chests (Set of 3)","9.16%","7.22%"
"Amazon.com","igloo retro cooler","204,528","B083P48GP6","Igloo Special Edition 25 Quart Retro Full Sized Picnic Basket Hard Side Insulated Cooler with Molded in Side Handles, Multicolor","65.93%","60.00%","B08JL95MYN","Igloo 90s Retro Collection Portable Square Neon Lunch Box Soft Side Cooler with Carry Handle and Adjustable Strap, Multicolored","12.93%","20.00%","B083SRTGKF","Igloo Retro Playmate Mini Cooler (4 Quart/Jade/White) 00048535","6.31%","6.67%"
