"Department=[Amazon.com]","Search Term=[cooler]","Enter ASINs or Products=[igloo]","Reporting Range=[Weekly]","Viewing=[6/13/21 - 6/19/21]"
"Department","Search Term","Search Frequency Rank","#1 Clicked ASIN","#1 Product Title","#1 Click Share","#1 Conversion Share","#2 Clicked ASIN","#2 Product Title","#2 Click Share","#2 Conversion Share","#3 Clicked ASIN","#3 Product Title","#3 Click Share","#3 Conversion Share"
"Amazon.com","cooler",105,"B000W4RV6K","Coleman FlipLid Cooler, 5 Quart , Red","8.14%","10.88%","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","5.23%","7.57%","B077Y5W8YV","Igloo BMX 52 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 16.34 Pounds - Carbonite Gray and Blue","5.17%","3.31%"
"Amazon.com","igloo cooler","1,029","B077Y5W8YV","Igloo BMX 52 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 16.34 Pounds - Carbonite Gray and Blue","14.70%","18.05%","B07G9QSYQK","Igloo BMX 25 Quart Cooler with Cool Riser Technology, White","10.40%","14.12%","B08W3RKRKV","Igloo Polar Cooler Family","8.07%","8.88%"
"Amazon.com","cooler with wheels","2,780","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","11.95%","24.27%","B08PL58LS2","Coleman Ice Chest | Coleman 316 Series Hard Coolers","8.73%","8.50%","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","7.29%","8.25%"
"Amazon.com","water cooler","4,606","B01AKTFK6Y","Avalon Bottom Loading Water Cooler Water Dispenser with BioGuard- 3 Temperature Settings - Hot, Cold & Room Water, Durable Stainless Steel Construction, Anti-Microbial Coating- UL/Energy Star Approved","20.92%","27.85%","B08WFYFHCN","Igloo Heavy-Duty Seat Top Water Dispenser","7.67%","6.33%","B06XGK9ZF6","Farberware FW29919 Freestanding Hot and Cool Water Cooler Dispenser, Black","6.65%","4.43%"
"Amazon.com","cooler wheels","8,831","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","12.66%","25.17%","B08PL58LS2","Coleman Ice Chest | Coleman 316 Series Hard Coolers","9.17%","10.60%","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","6.88%","11.26%"
"Amazon.com","ozark trail cooler","9,972","B07QYHLV74","Ozark Trail 26-Quart High-Performance Cooler (Blue)","24.64%","3.28%","B01JTXYBTE","Ozark Trail 52-Quart High-Performance Cooler, Grey","19.33%","9.84%","B077Y84VR9","Igloo BMX 25 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 11.29 Pounds - Carbonite Gray and Blue","5.04%","8.20%"
"Amazon.com","igloo cooler with wheels","10,164","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","17.79%","46.22%","B01EAJJDY0","Igloo Trailmate Journey 70 Qt Cooler , Charcoal/Acid Green/Chrome","11.60%","1.68%","B077Y5W8YV","Igloo BMX 52 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 16.34 Pounds - Carbonite Gray and Blue","7.50%","5.04%"
"Amazon.com","electric cooler","13,724","B007ZYH4BM","Igloo 28 Quart Iceless Thermoelectric 12 Volt Portable Ice Chest Beverage Cooler, Silver","10.71%","17.05%","B01D3O9UB4","Electric Cooler and Warmer for Car and Home with Wheels - 48 Quart (45 Liter) Holds 60 Cans or 6 Two Liter Bottles and 15 Cans - Dual 110V AC House and 12V DC Vehicle Plugs","10.06%","11.36%","B08J8D1XCC","Mobicool MT35W Thermoelectric Cooler - 34l Capacity, Holds 48 cans","8.06%","11.36%"
"Amazon.com","rolling cooler","13,938","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","15.18%","28.95%","B07H43SHHR","Arctic Zone Titan Deep Freeze 60 Can Rolling Cooler with All Terrain Cart, Moss, Titan 60 Can Rolling Cooler","9.08%","7.89%","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","8.73%","4.61%"
"Amazon.com","ice chest cooler","17,759","B08B6ZDFL4","Igloo BMX 52 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 16.34 Pounds - Sandstone and Red","12.13%","18.18%","B000W4RV6K","Coleman FlipLid Cooler, 5 Quart , Red","8.24%","16.88%","B08W3RKRKV","Igloo Polar Cooler Family","6.91%","3.90%"
"Amazon.com","ice pack for cooler","19,913","B01M06AQLF","Ice Pack for Lunch Box - Freezer Packs - Original Cool Pack | Slim & Long-Lasting Ice Packs for your Lunch or Cooler Bag (Set of 4)","15.50%","21.23%","B0773FVRZY","Cooler Shock Reusable Ice Packs (Set of 4) - Long Lasting Cold Freezer Packs for Large Coolers & Lunch Bags - Compress for Knee Injuries, Back Pain Relief, Post-Surgery Accessories","10.30%","7.34%","B08G2TY698","Igloo Maxcold Ice Block","9.28%","9.33%"
"Amazon.com","igloo cooler replacement parts","21,404","B002YMHGBI","Igloo Parts Kit for Ice Chests, White, 8.5 x 2 x 9","11.75%","10.00%","B008BXOKHW","Igloo Set of 2 Cooler Latch Posts & Screws (Part #24013)","11.41%","13.09%","B07YLFS3WB","NeverBreak Igloo Cooler Replacement Hinge & Latch Set | High Strength Igloo Replacement Parts | Set of 3 Cooler Hinges and 2 Cooler Latches","8.21%","8.18%"
"Amazon.com","styrofoam cooler","21,615","B00UZBCTK8","ICE AGE ON17F/2 Thermo Chill Overnite Containers (Pack of 2)","20.30%","11.76%","B007PB39SW","Polar Tech 245C Thermo Chill Insulated Carton with Foam Shipper, Medium, 17 Length x 10 Width x 8-1/4 Depth","8.23%","10.29%","B01NAM1TNA","Igloo 25 Quart Marine Contour, White","7.99%","2.94%"
"Amazon.com","hard cooler","21,958","B07R1CY27J","Arctic Zone Titan Deep Freeze 20Q Premium Ice Chest Roto Cooler with Microban Protection, Blue","15.79%","11.54%","B077Y84VR9","Igloo BMX 25 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 11.29 Pounds - Carbonite Gray and Blue","9.18%","15.38%","B08X978KZH","RTIC Hard Cooler, Ice Chest with Heavy Duty Rubber Latches, 3 Inch Insulated Walls","6.01%","0.00%"
"Amazon.com","large cooler","23,521","B08W3RKRKV","Igloo Polar Cooler Family","40.85%","58.59%","B00165UHI8","Coleman 3000001526 150Qt Marine Cooler, White","9.23%","8.08%","B08LMVJJ9Q","Coleman Ice Chest | Coleman 316 Series Hard Coolers","8.90%","4.04%"
"Amazon.com","camping cooler","32,087","B077Y5W8YV","Igloo BMX 52 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 16.34 Pounds - Carbonite Gray and Blue","20.06%","16.00%","B0009PURKE","Coleman Cooler | Steel-Belted Cooler Keeps Ice Up to 4 Days | 54-Quart Cooler for Camping, Barbecues, Tailgating & Outdoor Activities","8.64%","4.00%","B07H49BT3H","Arctic Zone Titan Deep Freeze 30 Can Zipperless HardBody Cooler, Moss (1718IL918763)","6.62%","6.00%"
"Amazon.com","wheeled cooler","32,221","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","11.29%","19.61%","B08LMVJJ9Q","Coleman Ice Chest | Coleman 316 Series Hard Coolers","8.61%","15.69%","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","7.85%","7.84%"
"Amazon.com","beach cooler with wheels","33,987","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","9.74%","20.37%","B07H43SHHR","Arctic Zone Titan Deep Freeze 60 Can Rolling Cooler with All Terrain Cart, Moss, Titan 60 Can Rolling Cooler","9.63%","9.26%","B07N1V6YXB","Wheeled Cooler with Inflatable Tires/ Perfect for The Beach","7.96%","0.00%"
"Amazon.com","12 volt cooler","34,560","B07CSSM2HV","Wagan EL6206 - 6 Quart 12V Portable Electric Cooler/Warmer for Car, Truck, SUV, RV, Trailer DC Powered","18.34%","28.12%","B007ZYH4BM","Igloo 28 Quart Iceless Thermoelectric 12 Volt Portable Ice Chest Beverage Cooler, Silver","17.29%","18.75%","B0001MQ7E0","Koolatron Kool Kaddy P75 Thermoelectric Iceless 12V Cooler Warmer, 34L / 36 Quart Capacity, For Camping, Travel, Truck, SUV, Car, Boat, RV, Trailer, Tailgating, Made in North America","12.99%","12.50%"
"Amazon.com","plug in cooler","35,089","B007ZYH4BM","Igloo 28 Quart Iceless Thermoelectric 12 Volt Portable Ice Chest Beverage Cooler, Silver","13.65%","5.88%","B08CX45PKD","Ivation Electric Cooler & Warmer with Handle |27 Quart (25 L) Portable Thermoelectric Fridge for Vehicles & Trucks| 110V AC Home Power Cord & 12V Car Adapter for Camping, Travel & Picnics","9.56%","11.76%","B07R6QXFMZ","SUPER DEAL Pro 28 Qt Portable Ice Cooler and Warmer Electric Ice Chest Mini Thermoelectric Dual Cooling Warming Plug in Car Refrigerator for Camping, Fishing, Work Beach Picnic","9.46%","8.82%"
"Amazon.com","ice cooler","35,263","B000W4RV6K","Coleman FlipLid Cooler, 5 Quart , Red","16.71%","24.39%","B077Y84VR9","Igloo BMX 25 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 11.29 Pounds - Carbonite Gray and Blue","9.21%","9.76%","B00GZQ80BE","Coleman Cooler| 16-Quart Portable Cooler |EZ-Clean Excursion Cooler Ideal for Picnics and Barbecues","8.78%","9.76%"
"Amazon.com","cooler with wheels and handle","35,887","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","16.14%","25.68%","B07S1DRM76","Coleman 50-Quart Xtreme 5-Day Heavy-Duty Cooler with Wheels, Dark Orange","7.74%","8.11%","B08L9VGQP2","Arctic Zone Titan Deep Freeze 30 Can Zipperless HardBody Cooler, Process Blue (5-99309-30-0E)","6.76%","5.41%"
"Amazon.com","best rolling cooler","38,117","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","10.97%","18.18%","B085YD4NHZ","Sunjoy A601006600 Audrey 60 Quart Cooler Cart, Black","10.69%","9.09%","B08DZSHTBN","Best Choice Products 80qt Outdoor Steel Rolling Cooler Cart for Cookouts, Tailgating, BBQ w/Bottle Opener, Catch Tray, Drain Plug, and Locking Wheels - Gray","9.70%","0.00%"
"Amazon.com","playmate cooler","55,773","B003LZKRVI","Igloo The Boss Playmate Cooler, Black/Grey, 14 Qt","19.89%","31.17%","B08YQMXF7W","Igloo Mini Playmate Cooler , Red/White, 4 Qt","9.79%","6.49%","B083SRTGKF","Igloo Retro Playmate Mini Cooler (4 Quart/Jade/White) 00048535","8.30%","3.90%"
"Amazon.com","12v cooler","56,047","B007ZYH4BM","Igloo 28 Quart Iceless Thermoelectric 12 Volt Portable Ice Chest Beverage Cooler, Silver","19.11%","16.67%","B0001MQ7E0","Koolatron Kool Kaddy P75 Thermoelectric Iceless 12V Cooler Warmer, 34L / 36 Quart Capacity, For Camping, Travel, Truck, SUV, Car, Boat, RV, Trailer, Tailgating, Made in North America","12.84%","12.50%","B07CSSM2HV","Wagan EL6206 - 6 Quart 12V Portable Electric Cooler/Warmer for Car, Truck, SUV, RV, Trailer DC Powered","12.23%","4.17%"
"Amazon.com","fishing cooler","58,510","B07W3TYXGM","AIEVE Fishing Rod Holder, Fishing Pole Holder Fishing Rod Rack Stand Attachment Rod Holders for Boat, Cooler Fishing Rod Holder for YETI Coolers and RTIC Coolers with Tie-Down Slot Cooler Accessories","16.09%","0.00%","B077Y84VR9","Igloo BMX 25 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 11.29 Pounds - Carbonite Gray and Blue","9.30%","6.90%","B07H463Q6Y","Arctic Zone Titan Deep Freeze 16 Can Zipperless Hardbody Cooler, Moss","9.30%","17.24%"
"Amazon.com","cooler on wheels with handle","59,609","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","12.48%","18.33%","B006HFB7UY","Coleman 42-Can Soft Cooler with Removable Liner & Wheels","10.94%","21.67%","B001EN059I","Coleman 16-Quart Personal Wheeled Cooler, Blue","9.09%","8.33%"
