"Department=[Amazon.com]","Search Term=[cooler]","Enter ASINs or Products=[coleman rolling ]","Reporting Range=[Weekly]","Viewing=[8/1/21 - 8/7/21]"
"Department","Search Term","Search Frequency Rank","#1 Clicked ASIN","#1 Product Title","#1 Click Share","#1 Conversion Share","#2 Clicked ASIN","#2 Product Title","#2 Click Share","#2 Conversion Share","#3 Clicked ASIN","#3 Product Title","#3 Click Share","#3 Conversion Share"
"Amazon.com","cooler coleman","237,827","B0000DH4LT","Coleman Performance Cooler, 48-Quart - Blue","16.54%","37.50%","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","12.60%","25.00%","B00AU6FW66","Coleman 3000005350 Cooler, 28 quart, Blue/White","11.81%","0.00%"
"Amazon.com","roller cooler","241,659","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","27.88%","37.50%","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","18.27%","25.00%","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","17.31%","12.50%"
"Amazon.com","stainless steel cooler","273,648","B08LMBMWKW","Coleman Ice Chest | Reunion 54 Quart Steel Belted Cooler","40.66%","100.00%","B007WXPZCQ","Igloo Stainless Steel 54 Quart Cooler","20.88%","0.00%","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","13.19%","0.00%"
"Amazon.com","iceless cooler","309,928","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","34.78%","33.33%","B007ZYH4BM","Igloo 28 Quart Iceless Thermoelectric 12 Volt Portable Ice Chest Beverage Cooler, Silver","28.70%","33.33%","B009JPBRYU","Coleman PowerChill Hot/Cold Portable Thermoelectric Cooler, 40 Quart , Gray","13.91%","0.00%"
"Amazon.com","ice cooler with wheels","316,159","B019N9WQAK","Coleman Rolling Cooler | 62 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Blue","32.35%","50.00%","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","13.24%","0.00%","B01NAXV3U4","dbest products Ultra Compact Cooler Smart Cart, Black Insulated Collapsible Rolling Tailgate BBQ Beach Summer","11.76%","0.00%"
"Amazon.com","medium cooler","339,767","B077Y84VR9","Igloo BMX 25 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 11.29 Pounds - Carbonite Gray and Blue","24.00%","33.33%","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","16.00%","16.67%","B00AU6FW66","Coleman 3000005350 Cooler, 28 quart, Blue/White","10.67%","0.00%"
"Amazon.com","wheeled cooler with handle","351,077","B019N9WQAK","Coleman Rolling Cooler | 62 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Blue","17.11%","44.44%","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","13.16%","11.11%","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","9.21%","0.00%"
"Amazon.com","black cooler","376,824","B00AU6GB2K","Coleman Xtreme 5 Cooler | 70 Quart Day Cooler | Hard Cooler Keeps Ice Up to 5 Days, Black","28.41%","28.57%","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","22.73%","42.86%","B07MTNXWL7","ENGEL UC19-BLK 19 Quart Fishing Live Bait Dry Box Ice Cooler with Stain/Odor-Resistant Surface and Shoulder Strap, Black","12.50%","14.29%"
"Amazon.com","best cooler","377,999","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","31.25%","0.00%","B08B6ZDFL4","Igloo BMX 52 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 16.34 Pounds - Sandstone and Red","21.88%","0.00%","B00AU6GB2K","Coleman Xtreme 5 Cooler | 70 Quart Day Cooler | Hard Cooler Keeps Ice Up to 5 Days, Black","17.19%","0.00%"
"Amazon.com","big cooler with wheels","391,691","B08LMJ2KTK","Coleman Ice Chest | Coleman 316 Series Hard Coolers","26.39%","50.00%","B08W3RKRKV","Igloo Polar Cooler Family","25.00%","25.00%","B019N9WQAK","Coleman Rolling Cooler | 62 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Blue","12.50%","25.00%"
"Amazon.com","coleman cooler with wheels","403,992","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","20.73%","0.00%","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","19.51%","20.00%","B019N9WQAK","Coleman Rolling Cooler | 62 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Blue","15.85%","30.00%"
"Amazon.com","large cooler with wheels","425,625","B004XUNDX4","Igloo 110 Qt Glide Pro Portable Large Ice Chest Wheeled Cooler, White","33.85%","33.33%","B08LMJ2KTK","Coleman Ice Chest | Coleman 316 Series Hard Coolers","18.46%","16.67%","B019N9WQAK","Coleman Rolling Cooler | 62 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Blue","12.31%","33.33%"
"Amazon.com","cooler camping","525,210","B00AU6GB2K","Coleman Xtreme 5 Cooler | 70 Quart Day Cooler | Hard Cooler Keeps Ice Up to 5 Days, Black","51.35%","66.67%","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","18.92%","0.00%","B0815YWFLR","Igloo BMX 52 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 16.34 Pounds - Green and Orange","13.51%","33.33%"
"Amazon.com","coleman rolling cooler","577,305","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","44.29%","50.00%","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","17.14%","12.50%","B019N9WQAK","Coleman Rolling Cooler | 62 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Blue","17.14%","25.00%"
"Amazon.com","rolling cooler with wheels","585,746","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","22.73%","0.00%","B08BXCD3MK","dbest products Ultra Compact Smart Cart Cooler Extended Insulated Collapsible Rolling Tailgate BBQ Beach Summer, Moroccan Tile","15.91%","33.33%","B00C4ZYYAG","Coleman 60 Quart Performance Wheeled Cooler","11.36%","0.00%"
"Amazon.com","ice box cooler","591,703","B0000DH4LT","Coleman Performance Cooler, 48-Quart - Blue","32.14%","100.00%","B019N9WQAK","Coleman Rolling Cooler | 62 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Blue","17.86%","0.00%","B001COUOYK","YETI Tundra 45 Cooler Desert Tan","14.29%","0.00%"
"Amazon.com","cooler with wheels and handle","602,256","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","55.56%","80.00%","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","8.33%","20.00%","B019N9WQAK","Coleman Rolling Cooler | 62 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Blue","8.33%","0.00%"
"Amazon.com","high performance cooler","619,351","B077Y5W8YV","Igloo BMX 52 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 16.34 Pounds - Carbonite Gray and Blue","30.00%","0.00%","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","26.67%","0.00%","B077Y84VR9","Igloo BMX 25 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 11.29 Pounds - Carbonite Gray and Blue","16.67%","100.00%"
"Amazon.com","coleman xtreme 5 cooler","622,422","B00AU6GB2K","Coleman Xtreme 5 Cooler | 70 Quart Day Cooler | Hard Cooler Keeps Ice Up to 5 Days, Black","31.37%","66.67%","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","27.45%","16.67%","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","11.76%","0.00%"
"Amazon.com","48 qt cooler","625,358","B0000DH4LT","Coleman Performance Cooler, 48-Quart - Blue","50.00%","100.00%","B006MIXIFS","Igloo Marine Ultra Cooler, White , 48-Quart","25.00%","0.00%","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","10.00%","0.00%"
"Amazon.com","coleman marine cooler","635,650","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","26.09%","0.00%","B00165UHI8","Coleman 3000001526 150Qt Marine Cooler, White","19.57%","100.00%","B07XLF1YFT","Coleman Coastal Xtreme Series Marine Portable Cooler","17.39%","0.00%"
"Amazon.com","ice chest cooler","637,786","B0000DH4LT","Coleman Performance Cooler, 48-Quart - Blue","36.84%","0.00%","B003LZKRVI","Igloo The Boss Playmate Cooler, Black/Grey, 14 Qt","10.53%","0.00%","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","10.53%","0.00%"
"Amazon.com","wheel cooler","665,733","B019N9WQAK","Coleman Rolling Cooler | 62 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Blue","25.93%","50.00%","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","14.81%","0.00%","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","14.81%","0.00%"
"Amazon.com","coleman 50 quart xtreme wheeled cooler","682,843","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","46.77%","0.00%","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","37.10%","100.00%","B01LZ88201","Coleman Xtreme 50-Quart Wheeled Cooler (Dark Blue)","16.13%","0.00%"
"Amazon.com","coleman extreme 70 qt cooler","757,560","B00AU6GB2K","Coleman Xtreme 5 Cooler | 70 Quart Day Cooler | Hard Cooler Keeps Ice Up to 5 Days, Black","57.69%","50.00%","B00FQT6BQW","Coleman 70-Quart Xtreme 5-Day Heavy-Duty Cooler, Blue","23.08%","50.00%","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","7.69%","0.00%"
"Amazon.com","60 qt cooler","769,067","B075QMTW1W","RTIC Hard Cooler, 45 qt, Tan, Ice Chest with Heavy Duty Rubber Latches, 3 Inch Insulated Walls","44.00%","0.00%","B019N9WQAK","Coleman Rolling Cooler | 62 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Blue","24.00%","100.00%","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","12.00%","0.00%"
"Amazon.com","hard cooler with wheels","769,207","B08PL58LS2","Coleman Ice Chest | Coleman 316 Series Hard Coolers","26.09%","0.00%","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","21.74%","100.00%","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","13.04%","0.00%"
"Amazon.com","coleman extreme 50 quart wheeled cooler","812,733","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","54.17%","100.00%","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","33.33%","0.00%","B000G68GP4","Coleman 62 Quart Xtreme 5 Wheeled Cooler","4.17%","0.00%"
"Amazon.com","coleman wheeled cooler","851,786","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","32.00%","0.00%","B019N9WQAK","Coleman Rolling Cooler | 62 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Blue","20.00%","33.33%","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","16.00%","0.00%"
"Amazon.com","50 quart cooler","868,187","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","34.78%","0.00%","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","21.74%","50.00%","B077Y5W8YV","Igloo BMX 52 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 16.34 Pounds - Carbonite Gray and Blue","17.39%","50.00%"
"Amazon.com","camping cooler with wheels","876,900","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","43.48%","0.00%","B019N9WQAK","Coleman Rolling Cooler | 62 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Blue","21.74%","66.67%","B078WH1S6H","Igloo Trailmate Journey 70 Qt Cooler, Canyon Brown/Riverbed Tan (00034298)","17.39%","0.00%"
"Amazon.com","icebox cooler","878,017","B0000DH4LT","Coleman Performance Cooler, 48-Quart - Blue","68.42%","0.00%","B000R1PE30","Igloo Mini Playmate Cooler , Red/White, 4 Qt","10.53%","0.00%","B019N9WQAK","Coleman Rolling Cooler | 62 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Blue","10.53%","0.00%"
"Amazon.com","cooler 50 quart","995,065","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","38.46%","0.00%","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","38.46%","75.00%","B00AU6GB2K","Coleman Xtreme 5 Cooler | 70 Quart Day Cooler | Hard Cooler Keeps Ice Up to 5 Days, Black","7.69%","25.00%"
"Amazon.com","coleman metal cooler","1,081,991","B0009PURKE","Coleman Cooler | Steel-Belted Cooler Keeps Ice Up to 4 Days | 54-Quart Cooler for Camping, Barbecues, Tailgating & Outdoor Activities","76.47%","50.00%","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","11.76%","50.00%","B00363X0S2","Coleman Camping Tailgating 54 QT Stainless Steel Belted Ice Chest Cooler | Green","5.88%","0.00%"
"Amazon.com","square cooler","1,120,423","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","28.57%","0.00%","B0001AV5NK","Igloo Ice Cube, Ocean Blue, 14-can Capacity, 32607","21.43%","0.00%","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","21.43%","0.00%"
"Amazon.com","cooler on wheels with extendable handle","1,148,281","B004XUNDX4","Igloo 110 Qt Glide Pro Portable Large Ice Chest Wheeled Cooler, White","25.00%","20.00%","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","12.50%","20.00%","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","12.50%","0.00%"
"Amazon.com","cooler rolling","1,184,384","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","35.71%","100.00%","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","35.71%","0.00%","B004XUNDX4","Igloo 110 Qt Glide Pro Portable Large Ice Chest Wheeled Cooler, White","14.29%","0.00%"
"Amazon.com","50 qt cooler with wheels","1,224,425","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","50.00%","100.00%","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","35.71%","0.00%","B01LZ88201","Coleman Xtreme 50-Quart Wheeled Cooler (Dark Blue)","14.29%","0.00%"
"Amazon.com","artic cooler with wheels","1,246,353","B004XUNDX4","Igloo 110 Qt Glide Pro Portable Large Ice Chest Wheeled Cooler, White","36.36%","100.00%","B075QMTW1W","RTIC Hard Cooler, 45 qt, Tan, Ice Chest with Heavy Duty Rubber Latches, 3 Inch Insulated Walls","27.27%","0.00%","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","18.18%","0.00%"
"Amazon.com","coleman 316 series 62-quart wheeled cooler, blue nights","1,338,222","B08LMVY4Q8","Coleman Ice Chest | Coleman 316 Series Hard Coolers","50.00%","40.00%","B08PL58LS2","Coleman Ice Chest | Coleman 316 Series Hard Coolers","40.91%","40.00%","B019N9WQAK","Coleman Rolling Cooler | 62 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Blue","9.09%","20.00%"
"Amazon.com","5 day cooler with wheels","1,371,549","B019N9WQAK","Coleman Rolling Cooler | 62 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Blue","81.82%","100.00%","B0052EBRC4","Rubbermaid DuraChill Wheeled 5-Day Cooler, 75 Quarts, Blue 1836574","18.18%","0.00%","null","null","0.00%","0.00%"
"Amazon.com","coleman cooler wheels","1,374,587","B019N9WQAK","Coleman Rolling Cooler | 62 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Blue","42.86%","0.00%","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","28.57%","0.00%","B00C4ZYYAG","Coleman 60 Quart Performance Wheeled Cooler","14.29%","0.00%"
