"Department=[Amazon.com]","Search Term=[cooler]","Enter ASINs or Products=[igloo]","Reporting Range=[Weekly]","Viewing=[6/27/21 - 7/3/21]"
"Department","Search Term","Search Frequency Rank","#1 Clicked ASIN","#1 Product Title","#1 Click Share","#1 Conversion Share","#2 Clicked ASIN","#2 Product Title","#2 Click Share","#2 Conversion Share","#3 Clicked ASIN","#3 Product Title","#3 Click Share","#3 Conversion Share"
"Amazon.com","12 volt cooler","34,703","B007ZYH4BM","Igloo 28 Quart Iceless Thermoelectric 12 Volt Portable Ice Chest Beverage Cooler, Silver","18.51%","13.64%","B08DPWTC1M","Lifestyle by Focus Electric Travel Cooler and Warmer for Car and Home - 27 Quart (25 Liter) Holds 30 Cans - Dual 110V AC House and 12V DC Vehicle Plugs","11.29%","27.27%","B081Z4XDQL","AstroAI Electric Cooler 26 Quarts/ 24 Liter, 12V DC Portable Thermoelectric Car Cooler for Beverage, Beer, Wine, Seafood, Fruits, Home and Travel with 2 Ice Packs (Gray)","5.59%","4.55%"
"Amazon.com","camping cooler","36,614","B00AU6GB2K","Coleman Xtreme 5 Cooler | 70 Quart Day Cooler | Hard Cooler Keeps Ice Up to 5 Days, Black","15.92%","5.13%","B08B6GWCLJ","Igloo BMX 25 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 11.29 Pounds - Green and Orange","12.76%","7.69%","B077Y5W8YV","Igloo BMX 52 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 16.34 Pounds - Carbonite Gray and Blue","8.55%","5.13%"
"Amazon.com","drink cooler","41,707","B00363RW4A","Coleman 5 Gallon Beverage Cooler","10.54%","3.45%","B07FJ6J24R","HyperChiller Maxi-Matic Patented Instant Coffee/Beverage Cooler, Ready in One Minute, Reusable for Iced Tea, Wine, Spirits, Alcohol, Juice, 12.5 Oz, Black","10.34%","6.90%","B000FDXEN2","Igloo 5 Gallon Portable Sports Cooler Water Beverage Dispenser with Flat Seat Lid, Bright Orange","10.14%","20.69%"
"Amazon.com","plug in cooler","42,701","B07BDMY33Y","K-box Electric Cooler and Warmer with Wheels for Car and Home - 48 Quart (45 Liter) - 6 FT. EXTRA Long Cables Dual 110V AC House and 12V DC Vehicle Plugs (Blue)","14.57%","18.18%","B007ZYH4BM","Igloo 28 Quart Iceless Thermoelectric 12 Volt Portable Ice Chest Beverage Cooler, Silver","11.75%","15.15%","B08DPWTC1M","Lifestyle by Focus Electric Travel Cooler and Warmer for Car and Home - 27 Quart (25 Liter) Holds 30 Cans - Dual 110V AC House and 12V DC Vehicle Plugs","11.63%","9.09%"
"Amazon.com","personal cooler","50,648","B000W4RV6K","Coleman FlipLid Cooler, 5 Quart , Red","32.73%","53.49%","B01ALB940Y","Arctic Zone Titan Deep Freeze 16 Can Zipperless Cooler, Blue","7.82%","4.65%","B000695WL2","Igloo Red/White, Playmate Pal 7 Quart Personal Sized Cooler, 11.75 x 8.25 x 12-Inch, 7 Qt","7.27%","2.33%"
"Amazon.com","best rolling cooler","54,279","B004XUNDX4","Igloo 110 Qt Glide Pro Portable Large Ice Chest Wheeled Cooler, White","11.22%","0.00%","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","10.50%","0.00%","B085YD4NHZ","Sunjoy A601006600 Audrey 60 Quart Cooler Cart, Black","10.02%","0.00%"
"Amazon.com","12v cooler","60,855","B007ZYH4BM","Igloo 28 Quart Iceless Thermoelectric 12 Volt Portable Ice Chest Beverage Cooler, Silver","23.22%","36.84%","B08J8D1XCC","Mobicool MT35W Thermoelectric Cooler - 34l Capacity, Holds 48 cans","7.68%","10.53%","B07BDMY33Y","K-box Electric Cooler and Warmer with Wheels for Car and Home - 48 Quart (45 Liter) - 6 FT. EXTRA Long Cables Dual 110V AC House and 12V DC Vehicle Plugs (Blue)","7.10%","0.00%"
"Amazon.com","cooler on wheels with handle","64,600","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","13.35%","11.43%","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","12.63%","14.29%","B08L9TZZQL","Arctic Zone Titan Deep Freeze 9 Can Zipperless HardBody Cooler, Process Blue (5-99090-30-0E)","9.79%","2.86%"
"Amazon.com","insulated cooler","65,082","B08X978KZH","RTIC Hard Cooler, Ice Chest with Heavy Duty Rubber Latches, 3 Inch Insulated Walls","13.21%","0.00%","B08CVQ14LS","GARDRIT 60 Can Large Cooler Bag - Collapsible Insulated Lunch Box, Leakproof Cooler Bag Suitable for Camping, Picnic& Beach (39L/Grey)","10.85%","21.21%","B077Y84VR9","Igloo BMX 25 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 11.29 Pounds - Carbonite Gray and Blue","10.61%","6.06%"
"Amazon.com","cooler with wheels and handle","66,267","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","14.68%","13.33%","B0132VOWIY","Coleman 100 Quart XTREME 5 Day Cooler with Wheels and Handle, Extra ThermoZone Insulated that Holds Cold Longer for Wine and Water Drinks, Ideal for Party Grocery and Camping, CFCs HFCs and HCFCs FREE","8.13%","20.00%","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","6.94%","13.33%"
"Amazon.com","playmate cooler","67,235","B000BO5VH2","Igloo Playmate Elite Cooler Red/White, 16 Qt","27.93%","27.45%","B003LZKRVI","Igloo The Boss Playmate Cooler, Black/Grey, 14 Qt","15.70%","21.57%","B01ATGENVG","Igloo Playmate Elite MaxCold Personal Cooler, Jet Carbon/Ice Blue/White, 16 Quart","11.45%","15.69%"
"Amazon.com","cooler igloo","69,493","B07G9QSYQK","Igloo BMX 25 Quart Cooler with Cool Riser Technology, White","13.01%","42.11%","B08W3RKRKV","Igloo Polar Cooler Family","9.38%","0.00%","B07R5QJ7NF","Igloo BMX 72 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 18.70 Pounds - Carbonite Gray and Blue","8.53%","10.53%"
"Amazon.com","ozark cooler","72,150","B07QYHLV74","Ozark Trail 26-Quart High-Performance Cooler (Blue)","20.19%","0.00%","B01JTXYBTE","Ozark Trail 52-Quart High-Performance Cooler, Grey","19.26%","0.00%","B077Y84VR9","Igloo BMX 25 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 11.29 Pounds - Carbonite Gray and Blue","8.82%","40.00%"
"Amazon.com","5 gallon water cooler","76,174","B00363RW4A","Coleman 5 Gallon Beverage Cooler","26.95%","26.67%","B00363X0X2","Coleman 5-Gallon Beverage Cooler, Blue","18.47%","29.33%","B000FDXEN2","Igloo 5 Gallon Portable Sports Cooler Water Beverage Dispenser with Flat Seat Lid, Bright Orange","12.88%","20.00%"
"Amazon.com","car cooler plug in","76,181","B081Z4XDQL","AstroAI Electric Cooler 26 Quarts/ 24 Liter, 12V DC Portable Thermoelectric Car Cooler for Beverage, Beer, Wine, Seafood, Fruits, Home and Travel with 2 Ice Packs (Gray)","12.33%","8.33%","B07R6QXFMZ","SUPER DEAL Pro 28 Qt Portable Ice Cooler and Warmer Electric Ice Chest Mini Thermoelectric Dual Cooling Warming Plug in Car Refrigerator for Camping, Fishing, Work Beach Picnic","10.73%","8.33%","B007ZYH4BM","Igloo 28 Quart Iceless Thermoelectric 12 Volt Portable Ice Chest Beverage Cooler, Silver","9.13%","8.33%"
"Amazon.com","marine cooler","79,348","B006H0L5TM","Igloo 54 Qt Marine Ultra Cooler , White","30.43%","9.09%","B08W3RKRKV","Igloo Polar Cooler Family","10.53%","18.18%","B01NAM1TNA","Igloo 25 Quart Marine Contour, White","8.24%","27.27%"
"Amazon.com","retro cooler","79,713","B083P48GP6","Igloo Special Edition 25 Quart Retro Full Sized Picnic Basket Hard Side Insulated Cooler with Molded in Side Handles, Multicolor","38.92%","50.00%","B08JL95MYN","Igloo 90s Retro Collection Portable Square Neon Lunch Box Soft Side Cooler with Carry Handle and Adjustable Strap, Multicolored","12.38%","16.67%","B097GWB4DM","Polarbox Retro Cooler (Nude – Olive Green Classic)","10.18%","0.00%"
"Amazon.com","igloo cooler bag","80,562","B08JL95MYN","Igloo 90s Retro Collection Portable Square Neon Lunch Box Soft Side Cooler with Carry Handle and Adjustable Strap, Multicolored","13.47%","5.56%","B089X24VN7","Igloo 00064576 Coast Cooler 36 Seadrift Gray, Black","12.87%","11.11%","B07H49BT3H","Arctic Zone Titan Deep Freeze 30 Can Zipperless HardBody Cooler, Moss (1718IL918763)","9.58%","16.67%"
"Amazon.com","magellan cooler","90,416","B08B6ZDFL4","Igloo BMX 52 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 16.34 Pounds - Sandstone and Red","24.23%","0.00%","B07R1CY27J","Arctic Zone Titan Deep Freeze 20Q Premium Ice Chest Roto Cooler with Microban Protection, Blue","15.42%","0.00%","B07577JLZC","RTIC Soft Cooler 30, Grey, Insulated Bag, Leak Proof Zipper, Keeps Ice Cold for Days","10.57%","0.00%"
"Amazon.com","best ice chest cooler","90,916","B0132VOWIY","Coleman 100 Quart XTREME 5 Day Cooler with Wheels and Handle, Extra ThermoZone Insulated that Holds Cold Longer for Wine and Water Drinks, Ideal for Party Grocery and Camping, CFCs HFCs and HCFCs FREE","16.79%","33.33%","B07G9QSYQK","Igloo BMX 25 Quart Cooler with Cool Riser Technology, White","13.43%","22.22%","B08W3RKRKV","Igloo Polar Cooler Family","13.06%","0.00%"
"Amazon.com","metal cooler","98,356","B0009PURKO","Coleman Cooler | Steel-Belted Cooler Keeps Ice Up to 4 Days | 54-Quart Cooler for Camping, BBQs, Tailgating & Outdoor Activities","27.12%","25.00%","B007WXPZCQ","Igloo Stainless Steel 54 Quart Cooler","12.88%","25.00%","B07QMZDDSS","Margaritaville 54 Quart Steel Portable Cooler with Bottle Opener - Landshark","11.23%","12.50%"
"Amazon.com","big cooler","100,087","B08W3RKRKV","Igloo Polar Cooler Family","47.10%","46.67%","B07R5QJ7NF","Igloo BMX 72 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 18.70 Pounds - Carbonite Gray and Blue","7.00%","6.67%","B0132VOWIY","Coleman 100 Quart XTREME 5 Day Cooler with Wheels and Handle, Extra ThermoZone Insulated that Holds Cold Longer for Wine and Water Drinks, Ideal for Party Grocery and Camping, CFCs HFCs and HCFCs FREE","5.80%","6.67%"
"Amazon.com","cooler ice pack","102,349","B08G2TY698","Igloo Maxcold Ice Block","18.75%","16.46%","B07YX8SBJK","Amazon Basics Reusable Hard Sided Rectangular Ice Pack, 6.5 X 4.3 X 1.2, Blue, Pack of 4","14.24%","15.19%","B0773FVRZY","Cooler Shock Reusable Ice Packs (Set of 4) - Long Lasting Cold Freezer Packs for Large Coolers & Lunch Bags - Compress for Knee Injuries, Back Pain Relief, Post-Surgery Accessories","13.89%","16.46%"
"Amazon.com","150 qt cooler","107,231","B08W3RKRKV","Igloo Polar Cooler Family","34.57%","25.00%","B07X8RB8QL","Coleman Ice Chest | 150 Quart Hard Cooler, Rock Gray","11.96%","15.00%","B00165UHI8","Coleman 3000001526 150Qt Marine Cooler, White","11.30%","35.00%"
"Amazon.com","thermoelectric cooler","110,246","B007ZYH4BM","Igloo 28 Quart Iceless Thermoelectric 12 Volt Portable Ice Chest Beverage Cooler, Silver","23.76%","20.00%","B009JPBRYU","Coleman PowerChill Hot/Cold Portable Thermoelectric Cooler, 40 Quart , Gray","16.31%","10.00%","B07YV3JQSL","ESUMIC DC 12V DIY Thermoelectric Peltier Refrigeration Cooling System Kit Semiconductor Cooler Conduction Module + Radiator + Fan + TEC1-12706","12.06%","10.00%"
"Amazon.com","hard sided cooler","115,616","B08X978KZH","RTIC Hard Cooler, Ice Chest with Heavy Duty Rubber Latches, 3 Inch Insulated Walls","18.64%","0.00%","B077Y84VR9","Igloo BMX 25 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 11.29 Pounds - Carbonite Gray and Blue","10.73%","0.00%","B089YHTWPQ","REYLEO Ice Chest, Portable Rotomolded Arctic Cooler Keeps Ice Up to 3 Days, Bear-Resistant 52-Quart Cooler (Built-in Bottle Opener, Cup Holder, Fish Ruler) for Camping, BBQs, Tailgating, Fishing","6.78%","0.00%"
"Amazon.com","boat cooler","115,817","B07H49BT3H","Arctic Zone Titan Deep Freeze 30 Can Zipperless HardBody Cooler, Moss (1718IL918763)","19.34%","50.00%","B07G9QSYQK","Igloo BMX 25 Quart Cooler with Cool Riser Technology, White","17.28%","0.00%","B0088AYDYS","Igloo 36 Quart Marine Ultra Cooler, White","9.05%","12.50%"
"Amazon.com","cooler accessories","117,442","B08MJ8TVFB","Cooler Net for Dry Storage + Organization | Compatible with Yeti, Coleman, Igloo, Pelican, Canyon, Grizzly, Lifetime Ice Chests | Strong Camping Accessory, Trimmable for Custom Fit | Boating Equipment","14.22%","25.00%","B001N7FIVU","Coghlan's Inside Cooler Lid Light","12.89%","50.00%","B074T273SG","StarBright Cooler Light - A Waterproof, Rechargeable Light for Nighttime Illumination of Your Yeti, ORCA, RTIC, Igloo or Coleman - NO MOUNTING Required - Great for Tailgating, Fishing and Hunting","8.00%","0.00%"
"Amazon.com","igloo cooler backpack","123,899","B082XMKVM2","Igloo 00064580 Switch Backpack Seadrift White, Gray","28.88%","28.57%","B07W8WSCNF","Igloo 00064624 Gizmo Backpack Outdoorsman Black","14.17%","0.00%","B08G655KFF","Igloo Reactor Portable 24 Can Soft Sided Insulated Leakproof Waterproof Zipper Backpack Cooler Bag with Padded Shoulder Straps for Hiking, Camping, Fishing, & Picnic, Gray Asphalt","9.81%","7.14%"
"Amazon.com","large cooler with wheels and handle","124,028","B0132VOWIY","Coleman 100 Quart XTREME 5 Day Cooler with Wheels and Handle, Extra ThermoZone Insulated that Holds Cold Longer for Wine and Water Drinks, Ideal for Party Grocery and Camping, CFCs HFCs and HCFCs FREE","29.58%","47.37%","B08W3RKRKV","Igloo Polar Cooler Family","17.18%","10.53%","B004XUNDX4","Igloo 110 Qt Glide Pro Portable Large Ice Chest Wheeled Cooler, White","15.77%","0.00%"
"Amazon.com","igloo bmx 52 quart cooler","125,610","B08B6ZDFL4","Igloo BMX 52 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 16.34 Pounds - Sandstone and Red","64.98%","68.09%","B077Y5W8YV","Igloo BMX 52 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 16.34 Pounds - Carbonite Gray and Blue","14.61%","19.15%","B07R5QJ7NF","Igloo BMX 72 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 18.70 Pounds - Carbonite Gray and Blue","5.66%","0.00%"
"Amazon.com","small hard cooler","141,549","B000W4RV6K","Coleman FlipLid Cooler, 5 Quart , Red","38.37%","60.00%","B000695WL2","Igloo Red/White, Playmate Pal 7 Quart Personal Sized Cooler, 11.75 x 8.25 x 12-Inch, 7 Qt","8.98%","5.00%","B077Y84VR9","Igloo BMX 25 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 11.29 Pounds - Carbonite Gray and Blue","6.12%","10.00%"
"Amazon.com","ice pack cooler","141,677","B078FR9CND","Cooler Shock Reusable Ice Packs (Set of 5) - Long Lasting Cold Freezer Packs for Coolers & Lunch Bags - Compress For Knee Injuries, Back Pain Relief, Post-Surgery Accessories","16.76%","9.30%","B08G2TY698","Igloo Maxcold Ice Block","14.53%","16.28%","B07YX8SBJK","Amazon Basics Reusable Hard Sided Rectangular Ice Pack, 6.5 X 4.3 X 1.2, Blue, Pack of 4","13.97%","16.28%"
"Amazon.com","plug in cooler for car","145,267","B007ZYH4BM","Igloo 28 Quart Iceless Thermoelectric 12 Volt Portable Ice Chest Beverage Cooler, Silver","17.70%","22.22%","B08L9TZZQL","Arctic Zone Titan Deep Freeze 9 Can Zipperless HardBody Cooler, Process Blue (5-99090-30-0E)","14.40%","11.11%","B081Z4XDQL","AstroAI Electric Cooler 26 Quarts/ 24 Liter, 12V DC Portable Thermoelectric Car Cooler for Beverage, Beer, Wine, Seafood, Fruits, Home and Travel with 2 Ice Packs (Gray)","13.17%","33.33%"
"Amazon.com","roller cooler","147,660","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","13.41%","0.00%","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","13.41%","14.29%","B00XWAR3YQ","Igloo 52 Qt Marine Ultra Quantum Roller , White","10.61%","14.29%"
"Amazon.com","igloo water cooler","147,736","B08WFYFHCN","Igloo Heavy-Duty Seat Top Water Dispenser","31.80%","38.71%","B000FDXEN2","Igloo 5 Gallon Portable Sports Cooler Water Beverage Dispenser with Flat Seat Lid, Bright Orange","22.58%","25.81%","B00002ND4Y","Igloo 385-431 400 Series Coolers, 3 gal, Red/Yellow","6.45%","6.45%"
"Amazon.com","20 qt cooler","148,238","B07G9QSYQK","Igloo BMX 25 Quart Cooler with Cool Riser Technology, White","25.23%","80.00%","B07VSM225X","Goplus 16 Quart Cooler, Portable Insulated Ice Chest, 4-Day Ice Retention, 24-Can Capacity Camping Cooler Ice Box for BBQs, Tailgating and Outdoor Activities (Khaki)","13.51%","0.00%","B079Z8WZNN","Igloo Sportsman 20Qt Rotomold Cooler","10.81%","0.00%"
"Amazon.com","30 qt cooler","155,195","B07G9QSYQK","Igloo BMX 25 Quart Cooler with Cool Riser Technology, White","19.47%","50.00%","B008953C1M","Igloo Marine Ultra Coolers, White, 30 Qt","12.83%","0.00%","B006OH5FZ8","Engel 30-Quart 48 Can Portable Leak-Proof Compact Lightweight Insulated Airtight Hard Drybox Cooler for Fishing, Hunting, and Camping, Tan","11.50%","0.00%"
"Amazon.com","5 day cooler","156,833","B0132VOWIY","Coleman 100 Quart XTREME 5 Day Cooler with Wheels and Handle, Extra ThermoZone Insulated that Holds Cold Longer for Wine and Water Drinks, Ideal for Party Grocery and Camping, CFCs HFCs and HCFCs FREE","20.38%","20.00%","B07G9QSYQK","Igloo BMX 25 Quart Cooler with Cool Riser Technology, White","15.77%","20.00%","B00AU6GB2K","Coleman Xtreme 5 Cooler | 70 Quart Day Cooler | Hard Cooler Keeps Ice Up to 5 Days, Black","13.46%","10.00%"
"Amazon.com","igloo cooler with wheels and handle","157,169","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","17.73%","30.00%","B004XUNDX4","Igloo 110 Qt Glide Pro Portable Large Ice Chest Wheeled Cooler, White","11.36%","30.00%","B08RLVKB7H","Igloo MaxCold 90qt Wheeled Roller, ash Gray","11.36%","10.00%"
"Amazon.com","igloo marine cooler","158,927","B006MIXISA","Igloo Marine Ultra Cooler (White, 72-Quart)","35.04%","41.67%","B01NAM1TNA","Igloo 25 Quart Marine Contour, White","16.06%","33.33%","B07D9RRLNC","Igloo Marine Ultra 48 Quart","12.04%","16.67%"
"Amazon.com","rtic cooler 65","160,794","B08X978KZH","RTIC Hard Cooler, Ice Chest with Heavy Duty Rubber Latches, 3 Inch Insulated Walls","73.51%","71.43%","B003V53GFM","YETI Tundra 65 Cooler, Desert Tan","8.39%","28.57%","B07PYHLBBR","Igloo IMX 70 Quart Lockable Insulated Ice Chest Roto-Molded Cooler with Carry Handles, Tan","5.30%","0.00%"
