"Department=[Amazon.com]","Search Term=[cooler]","Enter ASINs or Products=[igloo]","Reporting Range=[Weekly]","Viewing=[6/6/21 - 6/12/21]"
"Department","Search Term","Search Frequency Rank","#1 Clicked ASIN","#1 Product Title","#1 Click Share","#1 Conversion Share","#2 Clicked ASIN","#2 Product Title","#2 Click Share","#2 Conversion Share","#3 Clicked ASIN","#3 Product Title","#3 Click Share","#3 Conversion Share"
"Amazon.com","cooler",135,"B000W4RV6K","Coleman FlipLid Cooler, 5 Quart , Red","7.83%","10.13%","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","6.87%","7.86%","B08B6ZDFL4","Igloo BMX 52 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 16.34 Pounds - Sandstone and Red","6.13%","3.88%"
"Amazon.com","igloo cooler","1,171","B07G9QSYQK","Igloo BMX 25 Quart Cooler with Cool Riser Technology, White","14.95%","22.35%","B08W3RKRKV","Igloo Polar Cooler Family","8.04%","9.09%","B071JPY74V","Igloo 34231 Trailmate Marine Wheeled Cooler, 70 Quart, White/Black/White/Chrome","6.41%","2.65%"
"Amazon.com","cooler with wheels","3,461","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","15.63%","20.61%","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","10.15%","22.39%","B000G64FJK","Coleman 100 Quart Xtreme 5 Wheeled Cooler","5.12%","6.87%"
"Amazon.com","water cooler","4,669","B01AKTFK6Y","Avalon Bottom Loading Water Cooler Water Dispenser with BioGuard- 3 Temperature Settings - Hot, Cold & Room Water, Durable Stainless Steel Construction, Anti-Microbial Coating- UL/Energy Star Approved","19.56%","24.58%","B08B26XND4","Igloo IWCTL352CHWH Hot & Cold Top-Loading Water Cooler Dispenser, Holds 3 & 5 Gallon Bottles, Child Safety Lock, Perfect For Homes, Kitchens, Offices, Dorms, White","7.81%","8.94%","B06XGK9ZF6","Farberware FW29919 Freestanding Hot and Cool Water Cooler Dispenser, Black","7.25%","5.31%"
"Amazon.com","igloo cooler with wheels","11,571","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","18.70%","37.74%","B071JPY74V","Igloo 34231 Trailmate Marine Wheeled Cooler, 70 Quart, White/Black/White/Chrome","12.01%","5.66%","B00XWAR3YQ","Igloo 52 Qt Marine Ultra Quantum Roller , White","6.23%","3.77%"
"Amazon.com","rolling cooler","13,345","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","16.34%","22.03%","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","11.84%","18.64%","B07H43SHHR","Arctic Zone Titan Deep Freeze 60 Can Rolling Cooler with All Terrain Cart, Moss, Titan 60 Can Rolling Cooler","6.90%","5.93%"
"Amazon.com","igloo cooler replacement parts","21,110","B08K8QTBP1","Toptimal Igloo Cooler Replacement Parts Kit, Igloo Ice Chest Plastic Hinges, Drain Plug, Latches and Screws Combo, Thicken Replacement Set for Igloo Cooler","10.22%","9.02%","B07YLFS3WB","NeverBreak Igloo Cooler Replacement Hinge & Latch Set | High Strength Igloo Replacement Parts | Set of 3 Cooler Hinges and 2 Cooler Latches","9.39%","8.25%","B002YMHGBI","Igloo Parts Kit for Ice Chests, White, 8.5 x 2 x 9","8.83%","8.64%"
"Amazon.com","electric cooler","21,901","B007ZYH4BM","Igloo 28 Quart Iceless Thermoelectric 12 Volt Portable Ice Chest Beverage Cooler, Silver","11.65%","13.16%","B08CWPX8JL","Ivation Electric Cooler & Warmer with Wheels & Handle |48 Quart (45 L) Portable Thermoelectric Fridge For vehicles & Trucks| 110V AC Home Power Cord & 12V Car Adapter for Camping, Travel & Picnics","10.85%","2.63%","B08J8D1XCC","Mobicool MT35W Thermoelectric Cooler - 34l Capacity, Holds 48 cans","8.94%","13.16%"
"Amazon.com","cooler wheels","22,774","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","16.22%","26.32%","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","9.05%","19.74%","B07MWTXDM7","Camco 51798-A Cart Kit-Transport Your Cooler, Adjusts up to 17.5 Wide, Heavy Duty Design, Durable Straps, and 12 Wheels (51798)","6.08%","2.63%"
"Amazon.com","hard cooler","24,075","B077Y84VR9","Igloo BMX 25 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 11.29 Pounds - Carbonite Gray and Blue","10.27%","15.56%","B000W4RV6K","Coleman FlipLid Cooler, 5 Quart , Red","6.49%","20.00%","B07R1CY27J","Arctic Zone Titan Deep Freeze 20Q Premium Ice Chest Roto Cooler with Microban Protection, Blue","5.17%","2.22%"
