"Department=[Amazon.com]","Search Term=[cooler]","Enter ASINs or Products=[igloo]","Reporting Range=[Weekly]","Viewing=[5/23/21 - 5/29/21]"
"Department","Search Term","Search Frequency Rank","#1 Clicked ASIN","#1 Product Title","#1 Click Share","#1 Conversion Share","#2 Clicked ASIN","#2 Product Title","#2 Click Share","#2 Conversion Share","#3 Clicked ASIN","#3 Product Title","#3 Click Share","#3 Conversion Share"
"Amazon.com","cooler wheels","78,992","B06Y1PWF5V","Cooler Wheel Kit with 10 Pneumatic Rubber Tires for YETI, RTIC & Kong Coolers","11.99%","7.69%","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","9.95%","23.08%","B019N9WQAK","Coleman 62-Quart Xtreme 5-Day Heavy-Duty Cooler with Wheels, Blue/White","9.69%","30.77%"
"Amazon.com","igloo water cooler","83,359","B08WFYFHCN","Igloo Heavy-Duty Seat Top Water Dispenser","16.24%","27.03%","B078SS4T9P","Igloo Proformance 1 Quart Water Jug, Orange/Black","9.64%","5.41%","B0088AYPOG","Igloo 2-Gallon Sport Beverage Cooler, Majestic Blue, Model Number: 31377","8.12%","8.11%"
"Amazon.com","fishing cooler","84,239","B07W3TYXGM","AIEVE Fishing Rod Holder, Fishing Pole Holder Fishing Rod Rack Stand Attachment Rod Holders for Boat, Cooler Fishing Rod Holder for YETI Coolers and RTIC Coolers with Tie-Down Slot Cooler Accessories","21.71%","16.67%","B08W3RKRKV","Igloo Polar Cooler Family","7.57%","0.00%","B00MQ1QY92","Engel Cooler/Dry Box with 4 Rod Holders - 30 Qt - Tan (UC30T-RH)","6.25%","0.00%"
"Amazon.com","metal cooler","87,483","B0009PURKE","Coleman Cooler | Steel-Belted Cooler Keeps Ice Up to 4 Days | 54-Quart Cooler for Camping, Barbecues, Tailgating & Outdoor Activities","18.09%","20.00%","B0009PURKO","Coleman Cooler | Steel-Belted Cooler Keeps Ice Up to 4 Days | 54-Quart Cooler for Camping, BBQs, Tailgating & Outdoor Activities","18.09%","20.00%","B007WXPZCQ","Igloo Stainless Steel 54 Quart Cooler","15.76%","20.00%"
"Amazon.com","5 gallon water cooler","87,832","B00H5L3L6W","Rubbermaid Commercial 5-Gallon Water Cooler","14.21%","24.44%","B08WFYFHCN","Igloo Heavy-Duty Seat Top Water Dispenser","12.97%","11.11%","B07R6K857M","Igloo 5-Gallon Heavy-Duty Beverage Cooler, Orange & Ultimate Drip Catcher Set (2 Set, 5-Gallon, Orange)","12.22%","22.22%"
"Amazon.com","boat cooler","88,537","B0088AYDYS","Igloo 36 Quart Marine Ultra Cooler, White","13.22%","12.50%","B07H49BT3H","Arctic Zone Titan Deep Freeze 30 Can Zipperless HardBody Cooler, Moss (1718IL918763)","8.81%","0.00%","B08W3RKRKV","Igloo Polar Cooler Family","7.80%","12.50%"
"Amazon.com","marine cooler","91,067","B08W3RKRKV","Igloo Polar Cooler Family","15.48%","9.09%","B0088AYDYS","Igloo 36 Quart Marine Ultra Cooler, White","11.01%","0.00%","B077Y5W8YV","Igloo BMX 52 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 16.34 Pounds - Carbonite Gray and Blue","7.44%","0.00%"
"Amazon.com","igloo retro cooler","92,330","B083P48GP6","Igloo Special Edition 25 Quart Retro Full Sized Picnic Basket Hard Side Insulated Cooler with Molded in Side Handles, Multicolor","57.40%","56.00%","B08JL95MYN","Igloo 90s Retro Collection Portable Square Neon Lunch Box Soft Side Cooler with Carry Handle and Adjustable Strap, Multicolored","11.88%","20.00%","B08YPCF95D","Igloo Special Edition Retro 2 Gallon Barrel of Fun Cooler Jug with Drip Resistant Spigot and Swing Up Bail Handle, Multicolor","5.48%","8.00%"
"Amazon.com","insulated cooler","94,321","B07G9QSYQK","Igloo BMX 25 Quart Cooler with Cool Riser Technology, White","16.83%","0.00%","B07KC1R73B","Lifewit Collapsible Cooler Bag 32-Can Insulated Leakproof Soft Cooler Portable Double Decker Cooler Tote for Trip/Picnic/Sports/Flight, Grey","9.90%","19.05%","B08CVQ14LS","GARDRIT 60 Can Large Cooler Bag - Collapsible Insulated Lunch Box, Leakproof Cooler Bag Suitable for Camping, Picnic& Beach (39L/Grey)","8.42%","14.29%"
"Amazon.com","big cooler","103,689","B08W3RKRKV","Igloo Polar Cooler Family","22.95%","25.00%","B004QILD6W","Igloo Polar 120 Qt. Cooler","15.03%","25.00%","B00165UHI8","Coleman 3000001526 150Qt Marine Cooler, White","9.84%","12.50%"
