"Department=[Amazon.com]","Search Term=[cooler]","Enter ASINs or Products=[igloo]","Reporting Range=[Weekly]","Viewing=[5/30/21 - 6/5/21]"
"Department","Search Term","Search Frequency Rank","#1 Clicked ASIN","#1 Product Title","#1 Click Share","#1 Conversion Share","#2 Clicked ASIN","#2 Product Title","#2 Click Share","#2 Conversion Share","#3 Clicked ASIN","#3 Product Title","#3 Click Share","#3 Conversion Share"
"Amazon.com","wheeled cooler","37,634","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","11.81%","27.91%","B07H43SHHR","Arctic Zone Titan Deep Freeze 60 Can Rolling Cooler with All Terrain Cart, Moss, Titan 60 Can Rolling Cooler","8.66%","2.33%","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","6.52%","16.28%"
"Amazon.com","plug in cooler","42,210","B007ZYH4BM","Igloo 28 Quart Iceless Thermoelectric 12 Volt Portable Ice Chest Beverage Cooler, Silver","17.32%","12.12%","B08CWPX8JL","Ivation Electric Cooler & Warmer with Wheels & Handle |48 Quart (45 L) Portable Thermoelectric Fridge For vehicles & Trucks| 110V AC Home Power Cord & 12V Car Adapter for Camping, Travel & Picnics","16.70%","9.09%","B08CX45PKD","Ivation Electric Cooler & Warmer with Handle |27 Quart (25 L) Portable Thermoelectric Fridge For vehicles & Trucks| 110V AC Home Power Cord & 12V Car Adapter for Camping, Travel & Picnics","15.66%","30.30%"
"Amazon.com","ice cooler","42,363","B000W4RV6K","Coleman FlipLid Cooler, 5 Quart , Red","18.88%","13.89%","B08W3RKRKV","Igloo Polar Cooler Family","9.35%","11.11%","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","6.36%","5.56%"
"Amazon.com","best rolling cooler","46,780","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","9.83%","7.69%","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","9.83%","15.38%","B08DZSHTBN","Best Choice Products 80qt Outdoor Steel Rolling Cooler Cart for Cookouts, Tailgating, BBQ w/Bottle Opener, Catch Tray, Drain Plug, and Locking Wheels - Gray","8.64%","0.00%"
"Amazon.com","drink cooler","47,514","B093TLPK6J","Reduce Can Cooler – 4-in-1 Stainless Steel Can Holder and Beer Bottle Holder, 4 Hours Cold – The Drink Cooler For 12 oz Slim Cans, Regular Cans, Bottles and Mixed Drinks – Nightfall, Powdercoat","15.19%","33.33%","B096D4PR95","Igloo 5 Gallon Portable Sports Cooler Water Beverage Dispenser with Flat Seat Lid, Bright Orange","12.47%","6.67%","B08CS1R5DR","Maars Skinny Can Cooler for Slim Beer & Hard Seltzer | Stainless Steel 12oz Sleeve, Double Wall Vacuum Insulated Drink Holder - Blush Leopard","9.52%","0.00%"
"Amazon.com","12 volt cooler","47,590","B007ZYH4BM","Igloo 28 Quart Iceless Thermoelectric 12 Volt Portable Ice Chest Beverage Cooler, Silver","22.53%","33.33%","B07CSSM2HV","Wagan EL6206 - 6 Quart 12V Portable Electric Cooler/Warmer for Car, Truck, SUV, RV, Trailer DC Powered","21.90%","18.52%","B08J8D1XCC","Mobicool MT35W Thermoelectric Cooler - 34l Capacity, Holds 48 cans","9.01%","7.41%"
"Amazon.com","retro cooler","53,236","B083P48GP6","Igloo Special Edition 25 Quart Retro Full Sized Picnic Basket Hard Side Insulated Cooler with Molded in Side Handles, Multicolor","43.16%","40.00%","B08JL95MYN","Igloo 90s Retro Collection Portable Square Neon Lunch Box Soft Side Cooler with Carry Handle and Adjustable Strap, Multicolored","22.00%","45.00%","B0009PURKE","Coleman Cooler | Steel-Belted Cooler Keeps Ice Up to 4 Days | 54-Quart Cooler for Camping, Barbecues, Tailgating & Outdoor Activities","3.80%","5.00%"
"Amazon.com","cooler wheels","60,892","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","14.29%","31.82%","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","9.39%","18.18%","B01LZ88201","Coleman Xtreme 50-Quart Wheeled Cooler (Dark Blue)","8.61%","9.09%"
"Amazon.com","personal cooler","67,031","B000W4RV6K","Coleman FlipLid Cooler, 5 Quart , Red","38.65%","56.10%","B07H446RN2","Arctic Zone Titan Deep Freeze 9 Can Zipperless Hardbody Cooler, Moss","16.63%","12.20%","B08YQMXF7W","Igloo Mini Playmate Cooler , Red/White, 4 Qt","4.72%","2.44%"
"Amazon.com","12v cooler","67,497","B007ZYH4BM","Igloo 28 Quart Iceless Thermoelectric 12 Volt Portable Ice Chest Beverage Cooler, Silver","20.42%","14.29%","B07CSSM2HV","Wagan EL6206 - 6 Quart 12V Portable Electric Cooler/Warmer for Car, Truck, SUV, RV, Trailer DC Powered","15.22%","21.43%","B00NHBYOA6","Wagan 12V Cooler/Warmer - 24L Capacity (6224) -EL6224","12.72%","28.57%"
"Amazon.com","electric cooler","73,026","B08CWPX8JL","Ivation Electric Cooler & Warmer with Wheels & Handle |48 Quart (45 L) Portable Thermoelectric Fridge For vehicles & Trucks| 110V AC Home Power Cord & 12V Car Adapter for Camping, Travel & Picnics","25.89%","40.00%","B007ZYH4BM","Igloo 28 Quart Iceless Thermoelectric 12 Volt Portable Ice Chest Beverage Cooler, Silver","15.18%","20.00%","B08CX45PKD","Ivation Electric Cooler & Warmer with Handle |27 Quart (25 L) Portable Thermoelectric Fridge For vehicles & Trucks| 110V AC Home Power Cord & 12V Car Adapter for Camping, Travel & Picnics","8.93%","20.00%"
"Amazon.com","playmate cooler","74,335","B092RJ735C","Igloo The Boss","29.63%","35.85%","B089NJB3NY","Igloo Playmate","19.92%","22.64%","B08YQMXF7W","Igloo Mini Playmate Cooler , Red/White, 4 Qt","13.03%","15.09%"
"Amazon.com","fishing cooler","81,758","B07W3TYXGM","AIEVE Fishing Rod Holder, Fishing Pole Holder Fishing Rod Rack Stand Attachment Rod Holders for Boat, Cooler Fishing Rod Holder for YETI Coolers and RTIC Coolers with Tie-Down Slot Cooler Accessories","20.06%","0.00%","B08W3RKRKV","Igloo Polar Cooler Family","15.36%","25.00%","B077Y84VR9","Igloo BMX 25 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 11.29 Pounds - Carbonite Gray and Blue","6.27%","0.00%"
"Amazon.com","insulated cooler","82,711","B08CVQ14LS","GARDRIT 60 Can Large Cooler Bag - Collapsible Insulated Lunch Box, Leakproof Cooler Bag Suitable for Camping, Picnic& Beach (39L/Grey)","13.18%","10.00%","B077Y84VR9","Igloo BMX 25 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 11.29 Pounds - Carbonite Gray and Blue","10.85%","0.00%","B07G9QSYQK","Igloo BMX 25 Quart Cooler with Cool Riser Technology, White","9.30%","5.00%"
"Amazon.com","marine cooler","84,263","B08W3RKRKV","Igloo Polar Cooler Family","20.25%","11.11%","B006H0L5TM","Igloo 54 Qt Marine Ultra Cooler , White","9.88%","11.11%","B01NAM1TNA","Igloo 25 Quart Marine Contour, White","9.38%","22.22%"
"Amazon.com","igloo retro cooler","89,843","B083P48GP6","Igloo Special Edition 25 Quart Retro Full Sized Picnic Basket Hard Side Insulated Cooler with Molded in Side Handles, Multicolor","56.77%","58.82%","B08JL95MYN","Igloo 90s Retro Collection Portable Square Neon Lunch Box Soft Side Cooler with Carry Handle and Adjustable Strap, Multicolored","18.44%","32.35%","B08JHGGNXF","Igloo 00065477 90s Retro Collection Fanny Pack Portable Cooler with Front Pocket and Adjustable Waist Strap Holds 3 Cans, Multicolored","6.05%","5.88%"
"Amazon.com","metal cooler","90,180","B007WXPZCQ","Igloo Stainless Steel 54 Quart Cooler","18.25%","30.00%","B0009PURKE","Coleman Cooler | Steel-Belted Cooler Keeps Ice Up to 4 Days | 54-Quart Cooler for Camping, Barbecues, Tailgating & Outdoor Activities","16.40%","10.00%","B0009PURKO","Coleman Cooler | Steel-Belted Cooler Keeps Ice Up to 4 Days | 54-Quart Cooler for Camping, BBQs, Tailgating & Outdoor Activities","10.85%","0.00%"
"Amazon.com","igloo cooler bag","94,161","B08JHJYJ1K","Igloo Repreve Recycled Performance Fiber 16 Can Avery Soft Side Cooler Tote Bag with Shoulder Straps and Exterior Pocket, Cherry","25.56%","46.67%","B089X24VN7","Igloo 00064576 Coast Cooler 36 Seadrift Gray, Black","9.58%","0.00%","B08JL95MYN","Igloo 90s Retro Collection Portable Square Neon Lunch Box Soft Side Cooler with Carry Handle and Adjustable Strap, Multicolored","8.31%","6.67%"
"Amazon.com","ice cooler with wheels","95,642","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","14.55%","16.67%","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","12.12%","12.50%","B000G64FJK","Coleman 100 Quart Xtreme 5 Wheeled Cooler","10.61%","20.83%"
"Amazon.com","5 gallon water cooler","100,361","B08WFYFHCN","Igloo Heavy-Duty Seat Top Water Dispenser","22.25%","24.39%","B00H5L3L6W","Rubbermaid Commercial 5-Gallon Water Cooler","19.18%","21.95%","B096D4PR95","Igloo 5 Gallon Portable Sports Cooler Water Beverage Dispenser with Flat Seat Lid, Bright Orange","16.62%","12.20%"
"Amazon.com","battery powered cooler","103,463","B08J8D1XCC","Mobicool MT35W Thermoelectric Cooler - 34l Capacity, Holds 48 cans","17.05%","20.00%","B007ZYH4BM","Igloo 28 Quart Iceless Thermoelectric 12 Volt Portable Ice Chest Beverage Cooler, Silver","16.72%","20.00%","B07NMHHKRR","LiONCooler X40A Fridge and Freezer with Solar/AC/Car Rechargeable Battery","11.80%","0.00%"
"Amazon.com","boat cooler","105,373","B0088AYDYS","Igloo 36 Quart Marine Ultra Cooler, White","15.73%","7.69%","B08W3RKRKV","Igloo Polar Cooler Family","15.73%","15.38%","B077Y5W8YV","Igloo BMX 52 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 16.34 Pounds - Carbonite Gray and Blue","8.87%","0.00%"
"Amazon.com","igloo trailmate cooler","106,214","B071JPY74V","Igloo 34231 Trailmate Marine Wheeled Cooler, 70 Quart, White/Black/White/Chrome","52.05%","44.44%","B078WH1S6H","Igloo Trailmate Journey 70 Qt Cooler, Canyon Brown/Riverbed Tan (00034298)","32.41%","44.44%","B077Y5W8YV","Igloo BMX 52 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 16.34 Pounds - Carbonite Gray and Blue","5.90%","0.00%"
"Amazon.com","thermoelectric cooler","113,595","B007ZYH4BM","Igloo 28 Quart Iceless Thermoelectric 12 Volt Portable Ice Chest Beverage Cooler, Silver","22.71%","66.67%","B01IT8SAZG","GeeBat 10PCS TEC1-12706 Thermoelectric Cooler Heat Sink Heatsink Cooling Peltier 12V 5.8A","13.15%","0.00%","B08J8D1XCC","Mobicool MT35W Thermoelectric Cooler - 34l Capacity, Holds 48 cans","11.95%","0.00%"
"Amazon.com","magellan cooler","122,727","B083XZG5P8","REYLEO Cooler, Rotomolded Cooler 21-Quart, 30-Can, 3-Day Ice Retention, Heavy Duty Ice Chest, Built-in Bottle Opener, Cup Holder, Fishing Ruler, Drain Plug - Green","36.22%","0.00%","B07R1CY27J","Arctic Zone Titan Deep Freeze 20Q Premium Ice Chest Roto Cooler with Microban Protection, Blue","12.43%","0.00%","B077Y5W8YV","Igloo BMX 52 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 16.34 Pounds - Carbonite Gray and Blue","9.73%","0.00%"
"Amazon.com","cooler ice pack","124,475","B01M06AQLF","Ice Pack for Lunch Box - Freezer Packs - Original Cool Pack | Slim & Long-Lasting Ice Packs for your Lunch or Cooler Bag (Set of 4)","16.82%","22.73%","B08G2TY698","Igloo Maxcold Ice Block","13.64%","13.64%","B06XH9GB75","Cooler Shock Reusable Ice Packs (Set of 3) - Long Lasting Cold Freezer Packs for Large Coolers & Lunch Bags - Compress for Knee Injuries, Back Pain Relief, Post-Surgery Accessories","12.27%","18.18%"
"Amazon.com","igloo cooler backpack","127,323","B082XMKVM2","Igloo 00064580 Switch Backpack Seadrift White, Gray","30.89%","25.00%","B082XN5JJJ","Igloo 00064626 Gizmo Backpack Outdoorsman Navy","18.04%","6.25%","B07W8WSCNF","Igloo 00064624 Gizmo Backpack Outdoorsman Black","13.46%","6.25%"
"Amazon.com","car cooler plug in","129,612","B07CSSM2HV","Wagan EL6206 - 6 Quart 12V Portable Electric Cooler/Warmer for Car, Truck, SUV, RV, Trailer DC Powered","42.25%","36.36%","B081Z4XDQL","AstroAI Electric Cooler 26 Quarts/ 24 Liter, 12V DC Portable Thermoelectric Car Cooler for Beverage, Beer, Wine, Seafood, Fruits, Home and Travel with 2 Ice Packs (Gray)","12.77%","18.18%","B007ZYH4BM","Igloo 28 Quart Iceless Thermoelectric 12 Volt Portable Ice Chest Beverage Cooler, Silver","7.29%","0.00%"
"Amazon.com","big cooler","131,179","B08W3RKRKV","Igloo Polar Cooler Family","52.50%","70.00%","B00I15BDPW","Coleman Company 120-Quart Cooler, Blue","9.38%","15.00%","B000G64FJK","Coleman 100 Quart Xtreme 5 Wheeled Cooler","4.38%","5.00%"
"Amazon.com","cooler accessories","134,851","B08MJ8TVFB","Cooler Net for Dry Storage + Organization | Compatible with Yeti, Coleman, Igloo, Pelican, Canyon, Grizzly, Lifetime Ice Chests | Strong Camping Accessory, Trimmable for Custom Fit | Boating Equipment","29.52%","25.00%","B001N7FIVU","Coghlan's Inside Cooler Lid Light","14.98%","12.50%","B08LCWZ7L6","2-Pack of Roadie 24 Dry Goods Trays - Product Contains Two Trays Specifically Designed to Fit Side-by-Side in The YETI Roadie 24 Hard Cooler","10.57%","0.00%"
"Amazon.com","cooler igloo","138,548","B077Y5W8YV","Igloo BMX 52 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 16.34 Pounds - Carbonite Gray and Blue","22.67%","12.50%","B092RJ735C","Igloo The Boss","16.00%","37.50%","B08W3RKRKV","Igloo Polar Cooler Family","8.00%","0.00%"
"Amazon.com","best ice chest cooler","147,535","B07G9QSYQK","Igloo BMX 25 Quart Cooler with Cool Riser Technology, White","14.00%","20.00%","B08W3RKRKV","Igloo Polar Cooler Family","12.67%","0.00%","B00AU6GB2K","Coleman Xtreme 5 Cooler | 70 Quart Day Cooler | Hard Cooler Keeps Ice Up to 5 Days, Black","10.00%","40.00%"
"Amazon.com","igloo soft cooler","150,162","B082XMGVML","Igloo 00064574 Coast Cooler 36 Seadrift White, Gray","27.14%","20.00%","B08G5BTGYZ","Igloo Reactor Portable 30 Can Soft Sided Insulated Leakproof Waterproof Zipper Cooler Bag with Shoulder Strap for Hiking, Camping, Fishing, & Picnic, Gray Asphalt","11.90%","0.00%","B08JLFTCKN","Igloo Repreve 14 Can Portable Insulated Recycled Outdoor Lake Work Food Drink Soft Sided Cooler Lunch Pail Bag with Strap, Cherry","8.57%","40.00%"
"Amazon.com","small hard cooler","157,565","B000W4RV6K","Coleman FlipLid Cooler, 5 Quart , Red","34.74%","68.75%","B01N1V35UI","Igloo Profile 16 Quart Cooler","12.21%","6.25%","B077Y84VR9","Igloo BMX 25 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 11.29 Pounds - Carbonite Gray and Blue","9.39%","0.00%"
"Amazon.com","igloo cooler retro","162,397","B083P48GP6","Igloo Special Edition 25 Quart Retro Full Sized Picnic Basket Hard Side Insulated Cooler with Molded in Side Handles, Multicolor","49.18%","41.18%","B08JL95MYN","Igloo 90s Retro Collection Portable Square Neon Lunch Box Soft Side Cooler with Carry Handle and Adjustable Strap, Multicolored","19.67%","41.18%","B08JHGGNXF","Igloo 00065477 90s Retro Collection Fanny Pack Portable Cooler with Front Pocket and Adjustable Waist Strap Holds 3 Cans, Multicolored","5.90%","0.00%"
"Amazon.com","20 qt cooler","163,236","B083XZG5P8","REYLEO Cooler, Rotomolded Cooler 21-Quart, 30-Can, 3-Day Ice Retention, Heavy Duty Ice Chest, Built-in Bottle Opener, Cup Holder, Fishing Ruler, Drain Plug - Green","22.58%","0.00%","B089ZGWFX9","AmazonCommercial Rotomolded Cooler, 20 Quart, White","18.43%","0.00%","B079Z8WZNN","Igloo Sportsman 20Qt Rotomold Cooler","10.60%","0.00%"
"Amazon.com","150 qt cooler","163,311","B08W3RKRKV","Igloo Polar Cooler Family","38.65%","70.00%","B00165UHI8","Coleman 3000001526 150Qt Marine Cooler, White","8.16%","10.00%","B07X8RB8QL","Coleman Ice Chest | 150 Quart Hard Cooler, Rock Gray","7.80%","0.00%"
"Amazon.com","igloo marine cooler","166,057","B006MIXISA","Igloo Marine Ultra Cooler (White, 72-Quart)","25.65%","44.44%","B01NAM1TNA","Igloo 25 Quart Marine Contour, White","13.04%","22.22%","B07D9RRLNC","Igloo Marine Ultra 48 Quart","9.57%","11.11%"
"Amazon.com","5 day cooler","171,465","B077Y5W8YV","Igloo BMX 52 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 16.34 Pounds - Carbonite Gray and Blue","28.44%","50.00%","B00AU6GB2K","Coleman Xtreme 5 Cooler | 70 Quart Day Cooler | Hard Cooler Keeps Ice Up to 5 Days, Black","16.44%","0.00%","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","9.78%","0.00%"
"Amazon.com","igloo water cooler","171,917","B08WFYFHCN","Igloo Heavy-Duty Seat Top Water Dispenser","32.11%","33.33%","B096D4PR95","Igloo 5 Gallon Portable Sports Cooler Water Beverage Dispenser with Flat Seat Lid, Bright Orange","16.97%","25.93%","B0088AYPOG","Igloo 2-Gallon Sport Beverage Cooler, Majestic Blue, Model Number: 31377","13.30%","11.11%"
"Amazon.com","cooler light","177,432","B001N7FIVU","Coghlan's Inside Cooler Lid Light","44.31%","60.00%","B074T273SG","StarBright Cooler Light - A Waterproof, Rechargeable Light for Nighttime Illumination of Your Yeti, ORCA, RTIC, Igloo or Coleman - NO MOUNTING Required - Great for Tailgating, Fishing and Hunting","12.54%","15.00%","B07JKC5GJQ","Brightz CoolerBrightz LED Cooler Light Rope - Waterproof String Lights for Ice Chests - 5-Foot Resuseable Battery Powered Bright Colored Lights (Pink Light Rope with Bottle Battery)","12.54%","7.50%"
"Amazon.com","30 qt cooler","185,975","B008953C1M","Igloo Marine Ultra Coolers, White, 30 Qt","15.73%","25.00%","B076X4QF3H","Engel Cooler/Dry Box 30 Qt - Silver","14.04%","0.00%","B07G9QSYQK","Igloo BMX 25 Quart Cooler with Cool Riser Technology, White","14.04%","0.00%"
"Amazon.com","ice chest cooler","190,606","B077Y5W8YV","Igloo BMX 52 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 16.34 Pounds - Carbonite Gray and Blue","11.82%","0.00%","B000W4RV6K","Coleman FlipLid Cooler, 5 Quart , Red","10.00%","40.00%","B08W3RKRKV","Igloo Polar Cooler Family","9.09%","20.00%"
"Amazon.com","plug in cooler for car","190,951","B07CSSM2HV","Wagan EL6206 - 6 Quart 12V Portable Electric Cooler/Warmer for Car, Truck, SUV, RV, Trailer DC Powered","20.18%","11.11%","B08CX45PKD","Ivation Electric Cooler & Warmer with Handle |27 Quart (25 L) Portable Thermoelectric Fridge For vehicles & Trucks| 110V AC Home Power Cord & 12V Car Adapter for Camping, Travel & Picnics","17.89%","33.33%","B007ZYH4BM","Igloo 28 Quart Iceless Thermoelectric 12 Volt Portable Ice Chest Beverage Cooler, Silver","16.51%","0.00%"
"Amazon.com","hard sided cooler","193,938","B083XZG5P8","REYLEO Cooler, Rotomolded Cooler 21-Quart, 30-Can, 3-Day Ice Retention, Heavy Duty Ice Chest, Built-in Bottle Opener, Cup Holder, Fishing Ruler, Drain Plug - Green","26.36%","50.00%","B077Y84VR9","Igloo BMX 25 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 11.29 Pounds - Carbonite Gray and Blue","14.55%","50.00%","B076HGR67C","RTIC Hard Cooler, 45 qt, Blue, Ice Chest with Heavy Duty Rubber Latches, 3 Inch Insulated Walls","8.18%","0.00%"
"Amazon.com","retro igloo cooler","194,280","B083P48GP6","Igloo Special Edition 25 Quart Retro Full Sized Picnic Basket Hard Side Insulated Cooler with Molded in Side Handles, Multicolor","55.62%","47.83%","B08JL95MYN","Igloo 90s Retro Collection Portable Square Neon Lunch Box Soft Side Cooler with Carry Handle and Adjustable Strap, Multicolored","26.88%","52.17%","B08YPCF95D","Igloo Special Edition Retro 2 Gallon Barrel of Fun Cooler Jug with Drip Resistant Spigot and Swing Up Bail Handle, Multicolor","3.44%","0.00%"
"Amazon.com","igloo cooler hinges replacement","196,373","B0741D69C1","Igloo Cooler Stainless Steel Hinges for Ice Chests (Set of 3)","24.79%","23.46%","B07L2KGTVN","NeverBreak Igloo Cooler Replacement Hinges | High Strength Hinges for Igloo Cooler | Set of 3 Cooler Hinges","15.38%","20.99%","B07YLFS3WB","NeverBreak Igloo Cooler Replacement Hinge & Latch Set | High Strength Igloo Replacement Parts | Set of 3 Cooler Hinges and 2 Cooler Latches","11.54%","7.41%"
"Amazon.com","igloo cooler parts","204,433","B0722JPXPH","Igloo Pack of 2 Cooler Hybrid Stainless/Plastic Latch Post & Screws","14.04%","11.54%","B0741D69C1","Igloo Cooler Stainless Steel Hinges for Ice Chests (Set of 3)","10.53%","11.54%","B08K8QTBP1","Toptimal Igloo Cooler Replacement Parts Kit, Igloo Ice Chest Plastic Hinges, Drain Plug, Latches and Screws Combo, Thicken Replacement Set for Igloo Cooler","10.53%","11.54%"
"Amazon.com","igloo roller cooler","207,679","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","29.91%","0.00%","B08RLVKB7H","Igloo MaxCold 90qt Wheeled Roller, ash Gray","17.95%","0.00%","B071JPY74V","Igloo 34231 Trailmate Marine Wheeled Cooler, 70 Quart, White/Black/White/Chrome","11.97%","100.00%"
"Amazon.com","amazon cooler","209,432","B089ZGWFX9","AmazonCommercial Rotomolded Cooler, 20 Quart, White","74.52%","50.00%","B08B3ZZ1G1","AmazonCommercial Rotomolded Cooler, 45 Quart, White","8.60%","50.00%","B08TDTYDX9","Igloo BMX 25 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 11.29 Pounds - Blue","6.05%","0.00%"
"Amazon.com","bear proof cooler","217,428","B077Y5W8YV","Igloo BMX 52 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 16.34 Pounds - Carbonite Gray and Blue","43.54%","0.00%","B077TTYW8M","Lifetime 90820 55 Quart High Performance Cooler, Grey","11.56%","0.00%","B07ZKN468G","REYLEO Cooler, Rotomolded Cooler 21-Quart, 30-Can, 3-Day Ice Retention, Heavy Duty Ice Chest, Built-in Bottle Opener, Cup Holder, Fishing Ruler, Drain Plug - Gray","8.16%","0.00%"
