"Department=[Amazon.com]","Search Term=[cooler]","Enter ASINs or Products=[coleman rolling ]","Reporting Range=[Weekly]","Viewing=[8/8/21 - 8/14/21]"
"Department","Search Term","Search Frequency Rank","#1 Clicked ASIN","#1 Product Title","#1 Click Share","#1 Conversion Share","#2 Clicked ASIN","#2 Product Title","#2 Click Share","#2 Conversion Share","#3 Clicked ASIN","#3 Product Title","#3 Click Share","#3 Conversion Share"
"Amazon.com","iceless cooler","467,146","B007ZYH4BM","Igloo 28 Quart Iceless Thermoelectric 12 Volt Portable Ice Chest Beverage Cooler, Silver","43.48%","66.67%","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","37.68%","33.33%","B00DVRKH4I","Igloo Iceless 40 Qt Thermoelectric Cooler, Grey, Model Number: 00040374","10.14%","0.00%"
"Amazon.com","wheeled cooler with handle","477,667","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","22.64%","0.00%","B019N9WQAK","Coleman Rolling Cooler | 62 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Blue","16.98%","50.00%","B004XUNDX4","Igloo 110 Qt Glide Pro Portable Large Ice Chest Wheeled Cooler, White","13.21%","0.00%"
"Amazon.com","coleman rolling cooler","516,267","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","38.96%","64.29%","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","16.88%","14.29%","B019N9WQAK","Coleman Rolling Cooler | 62 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Blue","14.29%","14.29%"
"Amazon.com","portable cooler on wheels","519,591","B096X1Q6VD","Insulated Rolling Cooler Bag Extended Collapsible, 2 in 1 Portable Beverage Cooler with Wheels Roller Bag Leak Proof Trolley Soft Cooler Bag BBQ Beach Summer, Camping, Picnics, Hiking","37.50%","0.00%","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","10.42%","0.00%","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","8.33%","0.00%"
"Amazon.com","ice box cooler","543,558","B0000DH4LT","Coleman Performance Cooler, 48-Quart - Blue","72.73%","100.00%","B019N9WQAK","Coleman Rolling Cooler | 62 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Blue","9.09%","0.00%","B0001AV5NK","Igloo Ice Cube, Ocean Blue, 14-can Capacity, 32607","4.55%","0.00%"
"Amazon.com","coleman steel belted cooler","571,696","B0009PURKE","Coleman Cooler | Steel-Belted Cooler Keeps Ice Up to 4 Days | 54-Quart Cooler for Camping, Barbecues, Tailgating & Outdoor Activities","60.67%","66.67%","B00363X0S2","Coleman Camping Tailgating 54 QT Stainless Steel Belted Ice Chest Cooler | Green","25.84%","33.33%","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","6.74%","0.00%"
"Amazon.com","cooler for beach","622,448","B07BVKY49D","TOURIT Cooler Backpack 30 Cans Lightweight Insulated Backpack Cooler Leak-Proof","34.62%","100.00%","B07QTWVMMF","Lifewit Collapsible Cooler Bag Insulated 24L ( 40-Can ), Large Leakproof Soft Sided Portable Cooler Bag for Outdoor Travel Beach Picnic Camping BBQ Party, Grey","26.92%","0.00%","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","7.69%","0.00%"
"Amazon.com","cooler camping","641,334","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","46.88%","0.00%","B00AU6GB2K","Coleman Xtreme 5 Cooler | 70 Quart Day Cooler | Hard Cooler Keeps Ice Up to 5 Days, Black","31.25%","100.00%","B0815YWFLR","Igloo BMX 52 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 16.34 Pounds - Green and Orange","9.38%","0.00%"
"Amazon.com","hard cooler with wheels","649,874","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","39.29%","0.00%","B08PL58LS2","Coleman Ice Chest | Coleman 316 Series Hard Coolers","17.86%","100.00%","B0815YWFLR","Igloo BMX 52 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 16.34 Pounds - Green and Orange","14.29%","0.00%"
"Amazon.com","50 qt cooler","679,551","B077Y5W8YV","Igloo BMX 52 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 16.34 Pounds - Carbonite Gray and Blue","26.32%","0.00%","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","21.05%","33.33%","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","18.42%","66.67%"
"Amazon.com","coleman xtreme 5 cooler","709,757","B00AU6GB2K","Coleman Xtreme 5 Cooler | 70 Quart Day Cooler | Hard Cooler Keeps Ice Up to 5 Days, Black","40.00%","25.00%","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","35.00%","50.00%","B00FQT6BQW","Coleman 70-Quart Xtreme 5-Day Heavy-Duty Cooler, Blue","7.50%","0.00%"
"Amazon.com","coleman extreme 70 qt cooler","719,216","B00AU6GB2K","Coleman Xtreme 5 Cooler | 70 Quart Day Cooler | Hard Cooler Keeps Ice Up to 5 Days, Black","56.60%","0.00%","B00FQT6BQW","Coleman 70-Quart Xtreme 5-Day Heavy-Duty Cooler, Blue","28.30%","66.67%","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","7.55%","16.67%"
"Amazon.com","coleman extreme cooler","721,174","B00FQT6BQW","Coleman 70-Quart Xtreme 5-Day Heavy-Duty Cooler, Blue","40.00%","33.33%","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","34.29%","33.33%","B000G36KIM","Coleman 100 Quart Xtreme 5 Cooler","14.29%","0.00%"
"Amazon.com","coleman extreme 50 quart wheeled cooler","926,061","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","61.76%","100.00%","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","26.47%","0.00%","B019N9WQAK","Coleman Rolling Cooler | 62 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Blue","5.88%","0.00%"
"Amazon.com","cooler on wheels with extendable handle","929,025","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","25.00%","0.00%","B07GDXXWK3","dbest products Ultra Compact Cooler Smart Cart, Moroccan Tile Insulated Collapsible Rolling Tailgate BBQ Beach Summer","20.83%","100.00%","B019N9WQAK","Coleman Rolling Cooler | 62 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Blue","12.50%","0.00%"
"Amazon.com","camping cooler with wheels","940,872","B019N9WQAK","Coleman Rolling Cooler | 62 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Blue","56.25%","100.00%","B078WH1S6H","Igloo Trailmate Journey 70 Qt Cooler, Canyon Brown/Riverbed Tan (00034298)","18.75%","0.00%","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","12.50%","0.00%"
"Amazon.com","coleman wheeled cooler","951,615","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","36.00%","50.00%","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","24.00%","0.00%","B006HFB5S8","Coleman 42-Can Soft Cooler with Removable Liner & Wheels, Gray","16.00%","0.00%"
"Amazon.com","cooler on wheels with handle and drain","966,607","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","16.67%","33.33%","B07GDXXWK3","dbest products Ultra Compact Cooler Smart Cart, Moroccan Tile Insulated Collapsible Rolling Tailgate BBQ Beach Summer","16.67%","33.33%","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","11.11%","0.00%"
"Amazon.com","yeleras cooler grandes con ruedas","990,465","B08W3RKRKV","Igloo Polar Cooler Family","38.46%","0.00%","B08LMVJJ9Q","Coleman Ice Chest | Coleman 316 Series Hard Coolers","15.38%","0.00%","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","7.69%","0.00%"
"Amazon.com","coleman 50 quart xtreme wheeled cooler","992,835","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","37.50%","0.00%","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","34.38%","0.00%","B01LZ88201","Coleman Xtreme 50-Quart Wheeled Cooler (Dark Blue)","21.88%","0.00%"
"Amazon.com","50 quart cooler","1,096,793","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","64.29%","75.00%","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","21.43%","25.00%","B01LZ88201","Coleman Xtreme 50-Quart Wheeled Cooler (Dark Blue)","7.14%","0.00%"
"Amazon.com","cooler 60 quart","1,117,979","B019N9WQAK","Coleman Rolling Cooler | 62 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Blue","26.32%","0.00%","B075QMTW1W","RTIC Hard Cooler, 45 qt, Tan, Ice Chest with Heavy Duty Rubber Latches, 3 Inch Insulated Walls","21.05%","100.00%","B00C4ZYYAG","Coleman 60 Quart Performance Wheeled Cooler","15.79%","0.00%"
"Amazon.com","coleman metal cooler","1,191,466","B0009PURKE","Coleman Cooler | Steel-Belted Cooler Keeps Ice Up to 4 Days | 54-Quart Cooler for Camping, Barbecues, Tailgating & Outdoor Activities","77.78%","0.00%","B00363X0S2","Coleman Camping Tailgating 54 QT Stainless Steel Belted Ice Chest Cooler | Green","14.81%","100.00%","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","7.41%","0.00%"
"Amazon.com","coleman 316 series 62-quart wheeled cooler, blue nights","1,266,575","B019N9WQAK","Coleman Rolling Cooler | 62 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Blue","47.83%","100.00%","B08PL58LS2","Coleman Ice Chest | Coleman 316 Series Hard Coolers","43.48%","0.00%","B08LMVY4Q8","Coleman Ice Chest | Coleman 316 Series Hard Coolers","8.70%","0.00%"
"Amazon.com","cooler with handle","1,293,210","B00AU6FW66","Coleman 3000005350 Cooler, 28 quart, Blue/White","50.00%","0.00%","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","25.00%","0.00%","B077Y84VR9","Igloo BMX 25 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 11.29 Pounds - Carbonite Gray and Blue","25.00%","100.00%"
"Amazon.com","cooler rolling","1,369,923","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","50.00%","0.00%","B019N9WQAK","Coleman Rolling Cooler | 62 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Blue","33.33%","0.00%","B08BXCD3MK","dbest products Ultra Compact Smart Cart Cooler Extended Insulated Collapsible Rolling Tailgate BBQ Beach Summer, Moroccan Tile","16.67%","0.00%"
"Amazon.com","cooler with wheels and handle for beach","1,428,289","B00C4ZYYAG","Coleman 60 Quart Performance Wheeled Cooler","30.77%","0.00%","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","23.08%","100.00%","B019N9WQAK","Coleman Rolling Cooler | 62 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Blue","15.38%","0.00%"
"Amazon.com","coleman extreme 5 cooler","1,449,437","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","64.71%","100.00%","B00AU6GB2K","Coleman Xtreme 5 Cooler | 70 Quart Day Cooler | Hard Cooler Keeps Ice Up to 5 Days, Black","11.76%","0.00%","B00BYDG3BM","Coleman Portable Cooler with Wheels | Xtreme Wheeled Cooler, 50-Quart","11.76%","0.00%"
"Amazon.com","5 day cooler with wheels","1,453,325","B00AU6G4QS","Coleman Rolling Cooler | 50 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Black","50.00%","0.00%","B019N9WQAK","Coleman Rolling Cooler | 62 Quart Xtreme 5 Day Cooler with Wheels | Wheeled Hard Cooler Keeps Ice Up to 5 Days, Blue","50.00%","100.00%","null","null","0.00%","0.00%"
