"Department=[Amazon.com]","Search Term=[cooler]","Enter ASINs or Products=[]","Reporting Range=[Weekly]","Viewing=[5/16/21 - 5/22/21]"
"Department","Search Term","Search Frequency Rank","#1 Clicked ASIN","#1 Product Title","#1 Click Share","#1 Conversion Share","#2 Clicked ASIN","#2 Product Title","#2 Click Share","#2 Conversion Share","#3 Clicked ASIN","#3 Product Title","#3 Click Share","#3 Conversion Share"
"Amazon.com","small cooler","7,145","B000W4RV6K","Coleman FlipLid Cooler, 5 Quart , Red","27.74%","31.03%","B000G62SJE","Coleman Excursion Portable Cooler, 9 Quart , Blue","11.63%","10.99%","B07QGV6X3B","Leakproof Reusable Insulated Cooler Lunch Bag - Office Work Picnic Hiking Beach Lunch Box Organizer with Adjustable Shoulder Strap for Women,Men-Grey","11.60%","16.16%"
"Amazon.com","soft cooler","8,249","B07KC1R73B","Lifewit Collapsible Cooler Bag 32-Can Insulated Leakproof Soft Cooler Portable Double Decker Cooler Tote for Trip/Picnic/Sports/Flight, Grey","10.02%","15.43%","B07VKBK9Z9","YETI Hopper M30 Portable Soft Cooler, Navy","9.30%","2.47%","B07H49BT3H","Arctic Zone Titan Deep Freeze 30 Can Zipperless HardBody Cooler, Moss (1718IL918763)","9.19%","6.17%"
"Amazon.com","evaporative air cooler","8,375","B078HFGJ3T","Hessaire MC18M Portable Evaporative Cooler – Gray, 1300 CFM, Cools 500 Square Feet","13.79%","11.92%","B08YP45JBY","Briza - Air Cooler - Evaporative Air Cooler - Evaporative Cooler - Swamp Cooler - Air Cooler Fan - 8 Liter Water Tank - 80° Swing Oscillation - 3 in 1 - Remote Included - 3 Speed Fan","10.01%","7.62%","B08Y8C1BZN","TaoTronics Evaporative Air Cooler, 3-in-1 45 Air Cooler, Tower Fan and Humidifier, 80° Oscillating Cooling Fan with 4 Speeds, 3 Modes, 6L Water Tank, Remote Control, for Bedroom, Living Room, Office","9.91%","13.91%"
"Amazon.com","rtic cooler","9,297","B08X978KZH","RTIC Hard Cooler, Ice Chest with Heavy Duty Rubber Latches, 3 Inch Insulated Walls","24.09%","14.53%","B07577JLZC","RTIC Soft Cooler 30, Grey, Insulated Bag, Leak Proof Zipper, Keeps Ice Cold for Days","16.17%","32.48%","B07577JLZ8","RTIC Soft Cooler 20, Grey, Insulated Bag, Leak Proof Zipper, Keeps Ice Cold for Days","13.72%","8.55%"
"Amazon.com","beach cooler","11,287","B07BVKY49D","TOURIT Cooler Backpack 30 Cans Lightweight Insulated Backpack Cooler Leak-Proof","18.72%","30.54%","B08L34B4T7","FORICH Backpack Cooler Leakproof Insulated Waterproof Backpack Cooler Bag, Lightweight Soft Beach Cooler Backpack for Men Women to Work Lunch Picnics Camping Hiking, 30 Cans (Watermelon Red)","7.85%","5.86%","B08CVQ14LS","GARDRIT 60 Can Large Cooler Bag - Collapsible Insulated Lunch Box, Leakproof Cooler Bag Suitable for Camping, Picnic& Beach (39L/Grey)","6.90%","5.44%"
"Amazon.com","yeti cooler bag","13,216","B07NJ5H1QD","YETI Camino Carryall 35, All-Purpose Utility, Boat and Beach Tote Bag, Durable, Waterproof, Storm Gray","20.31%","18.47%","B07VKBK9Z9","YETI Hopper M30 Portable Soft Cooler, Navy","18.56%","28.66%","B07PB4HJLZ","YETI Hopper Flip 12 Portable Cooler, Charcoal","16.06%","12.74%"
"Amazon.com","water cooler dispenser","14,204","B01AKTFK6Y","Avalon Bottom Loading Water Cooler Water Dispenser with BioGuard- 3 Temperature Settings - Hot, Cold & Room Water, Durable Stainless Steel Construction, Anti-Microbial Coating- UL/Energy Star Approved","15.81%","19.57%","B07P6FS6HW","Brio Self Cleaning Bottom Loading Water Cooler Water Dispenser – Limited Edition - 3 Temperature Settings - Hot, Cold & Cool Water - UL/Energy Star Approved","7.66%","9.42%","B084KWVGLN","Water Coolers 5 Gallon Top Load,Hot/Cold Water Cooler Dispenser, Innovative Slim Design Energy Saving Freestanding with Child Safety Lock for Home or Office Black","7.45%","4.35%"
"Amazon.com","swamp cooler","15,542","B00MYWQL96","Hessaire MC37M Portable Evaporative Cooler, 3100 Cubic Feet per Minute, Cools 950 Square Feet","22.03%","27.13%","B08YP45JBY","Briza - Air Cooler - Evaporative Air Cooler - Evaporative Cooler - Swamp Cooler - Air Cooler Fan - 8 Liter Water Tank - 80° Swing Oscillation - 3 in 1 - Remote Included - 3 Speed Fan","14.63%","8.53%","B078HFGJ3T","Hessaire MC18M Portable Evaporative Cooler – Gray, 1300 CFM, Cools 500 Square Feet","14.00%","16.28%"
"Amazon.com","igloo cooler with wheels","15,653","B078WH1S6H","Igloo Trailmate Journey 70 Qt Cooler, Canyon Brown/Riverbed Tan (00034298)","16.71%","11.54%","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","16.13%","32.05%","B077Y5W8YV","Igloo BMX 52 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 16.34 Pounds - Carbonite Gray and Blue","7.14%","7.69%"
"Amazon.com","yeti backpack cooler","17,594","B07P6RXBQP","YETI Hopper Backflip 24 Soft Sided Cooler/Backpack, Charcoal","26.76%","32.89%","B0842C6YBC","YETI Hopper Backflip 24 Soft Sided Cooler/Backpack, Navy","21.83%","23.68%","B07RTHH2G5","TOURIT Leak-Proof Soft Sided Cooler Backpack Waterproof Insulated Backpack Cooler Bag Large Capacity Backpack with Cooler for Men Women to Picnics, Camping, Hiking or Beach, 36 Cans","12.21%","10.53%"
"Amazon.com","ozark trail cooler","17,681","B07RF6J8KF","OZARK TRAIL 26-Quart High-Performance Cooler (Other)","28.73%","5.56%","B01H0QDYWM","Ozark Trail 26-Quart High-Performance Cooler,","10.01%","0.00%","B01JTXYBTE","Ozark Trail 52-Quart High-Performance Cooler, Grey","9.79%","0.00%"
